project,className,LOC,HALSTEAD,RFC,CBO,MPC,IFC,DAC,DAC2,LCOM1,LCOM2,LCOM3,LCOM4,CONNECTIVITY,LCOM5,COH,TCC,LCC,ICH,WMC,NOA,NOPA,NOP,McCABE,BUSWEIMER
commons-beanutils,org.apache.commons.beanutils.locale.converters.DateLocaleConverterTestCase,449,1768.1529573403423,79,7,63,63,8,3,83,46,37,37,0.20952380952380953,1,0.3125,2,5,0.0,16,8,0,1,30,0.0
commons-beanutils,org.apache.commons.beanutils.locale.converters.BigIntegerLocaleConverterTestCase,278,862.198441201968,52,2,39,39,0,0,78,78,0,0,-0.18181818181818182,0,0.0,0,11,0.0,13,0,0,0,17,0.0
commons-beanutils,org.apache.commons.beanutils.locale.converters.ByteLocaleConverterTestCase,270,706.6265736801231,48,0,36,36,0,0,66,66,0,0,-0.2,0,0.0,0,12,0.0,12,0,0,0,15,0.0
commons-beanutils,org.apache.commons.beanutils.locale.converters.FloatLocaleConverterTestCase,324,1053.6481221305949,57,4,43,43,0,0,91,91,0,0,-0.16666666666666666,0,0.0,0,10,0.0,14,0,0,0,21,0.0
commons-beanutils,org.apache.commons.beanutils.locale.converters.DoubleLocaleConverterTestCase,264,650.5990677331408,48,0,36,36,0,0,66,66,0,0,-0.2,0,0.0,0,12,0.0,12,0,0,0,15,0.0
commons-beanutils,org.apache.commons.beanutils.locale.converters.ShortLocaleConverterTestCase,263,650.8277625359831,48,0,36,36,0,0,66,66,0,0,-0.2,0,0.0,0,12,0.0,12,0,0,0,15,0.0
commons-beanutils,org.apache.commons.beanutils.locale.converters.BigDecimalLocaleConverterTestCase,265,650.5990677331408,48,1,36,36,0,0,66,66,0,0,-0.2,0,0.0,0,12,0.0,12,0,0,0,15,0.0
commons-beanutils,org.apache.commons.beanutils.locale.converters.DoubleLocaleConverter,3504,3808.5483142415874,17,2,0,0,159,10,115,94,21,21,0.041666666666666664,0,0.002589715131335553,0,0,0.0,17,159,0,0,18,0.0
commons-beanutils,org.apache.commons.beanutils.locale.converters.DateLocaleConverter,6309,5476.248741561292,34,10,0,0,363,22,540,519,21,21,-0.022727272727272728,0,8.102414519526819E-4,0,0,0.0,34,363,0,2,35,0.0
commons-beanutils,org.apache.commons.beanutils.locale.converters.ShortLocaleConverter,3626,3887.3971974842134,17,3,0,0,185,11,115,94,21,21,0.041666666666666664,0,0.0022257551669316376,0,0,0.0,17,185,0,0,18,0.0
commons-beanutils,org.apache.commons.beanutils.locale.converters.ByteLocaleConverter,3470,3822.4764091474503,15,3,0,0,183,11,84,63,21,21,0.07692307692307693,0,0.0025500910746812386,1,1,0.0,15,183,0,0,16,0.0
commons-beanutils,org.apache.commons.beanutils.locale.converters.BigDecimalLocaleConverter,3595,3840.4461748764174,17,4,0,0,172,11,115,94,21,21,0.041666666666666664,0,0.0023939808481532147,0,0,0.0,17,172,0,0,18,0.0
commons-beanutils,org.apache.commons.beanutils.locale.converters.IntegerLocaleConverter,3470,3814.269675498921,15,3,0,0,185,11,84,63,21,21,0.07692307692307693,0,0.0025225225225225223,1,1,0.0,15,185,0,0,16,0.0
commons-beanutils,org.apache.commons.beanutils.locale.converters.FloatLocaleConverter,3536,3947.8265302939117,15,3,0,0,225,14,84,63,21,21,0.07692307692307693,0,0.002074074074074074,1,1,0.0,15,225,0,0,16,0.0
commons-beanutils,org.apache.commons.beanutils.locale.converters.BigIntegerLocaleConverter,3694,3853.4049554870867,19,4,0,0,185,11,150,129,21,21,0.0196078431372549,0,0.001991465149359886,0,0,0.0,19,185,0,0,20,0.0
commons-beanutils,org.apache.commons.beanutils.locale.converters.LongLocaleConverter,3493,3855.5474228050757,17,2,0,0,163,10,115,94,21,21,0.041666666666666664,0,0.0025261638397690365,0,0,0.0,17,163,0,0,18,0.0
commons-beanutils,org.apache.commons.beanutils.bugs.Jira18TestCase,283,1072.2286382505515,68,7,51,51,2,2,58,0,78,79,0.525,5,0.7352941176470589,4,4,0.0,17,2,0,2,56,0.0
commons-beanutils,org.apache.commons.beanutils.bugs.Jira358TestCase,106,504.5221859666398,16,5,9,9,0,0,21,21,0,1,-0.3333333333333333,0,0.0,0,0,0.0,7,0,0,0,17,0.0031489285174757242
commons-beanutils,org.apache.commons.beanutils.bugs.Jira87TestCase,107,692.1973969839484,13,7,7,7,1,1,15,15,0,1,-0.4,5,0.16666666666666666,0,0,0.0,6,1,0,1,13,0.012681173160672188
commons-beanutils,org.apache.commons.beanutils.bugs.Jira493TestCase,43,140.88730917573025,6,4,5,5,0,0,0,0,0,0,1.0,0,0.0,0,0,0.0,1,0,0,0,2,0.09522081911563873
commons-beanutils,org.apache.commons.beanutils.bugs.Jira422TestCase,109,474.10723431569954,15,12,12,12,0,0,3,3,0,0,-2.0,0,0.0,0,1,0.0,3,0,0,0,9,3.033031243830919E-4
commons-beanutils,org.apache.commons.beanutils.bugs.Jira345TestCase,119,615.3443067051478,15,4,8,8,0,0,21,21,0,1,-0.3333333333333333,0,0.0,0,0,0.0,7,0,0,0,15,2.1238480985630304E-4
commons-beanutils,org.apache.commons.beanutils.bugs.Jira458TestCase,57,304.2297722308073,7,4,4,2,0,0,3,3,0,2,0.0,0,0.0,0,0,1.0,3,0,0,0,4,0.6343788504600525
commons-beanutils,org.apache.commons.beanutils.bugs.Jira298TestCase,132,653.8840852521884,31,10,23,23,1,1,25,22,3,4,-0.14285714285714285,5,0.375,0,0,0.0,8,1,0,1,17,0.0
commons-beanutils,org.apache.commons.beanutils.bugs.Jira369TestCase,144,704.5218985163932,22,4,14,14,0,0,28,28,0,1,-0.2857142857142857,0,0.0,0,1,0.0,8,0,0,0,23,0.0
commons-beanutils,org.apache.commons.beanutils.bugs.Jira456TestCase,82,668.2013404513316,14,5,10,10,2,2,0,0,6,6,1.0,1,0.875,0,0,0.0,4,2,0,2,12,0.0
commons-beanutils,org.apache.commons.beanutils.bugs.Jira368TestCase,92,499.86859134398986,10,4,4,4,0,0,15,15,0,1,-0.4,0,0.0,0,0,0.0,6,0,0,0,14,0.08620074391365051
commons-beanutils,org.apache.commons.beanutils.bugs.Jira492TestCase,121,565.2489180268651,36,13,26,26,3,3,0,0,45,45,1.0,2,0.6333333333333333,4,4,0.0,10,3,0,3,24,0.0
commons-beanutils,org.apache.commons.beanutils.bugs.Jira349TestCase,126,689.3055641402555,12,6,6,6,1,1,15,15,0,1,-0.4,5,0.16666666666666666,0,0,0.0,6,1,0,1,13,0.0
commons-beanutils,org.apache.commons.beanutils.bugs.Jira411TestCase,57,257.6169697211459,3,2,1,1,2,2,0,0,1,1,0.0,0,1.0,0,0,0.0,2,2,0,2,4,0.09412594139575958
commons-beanutils,org.apache.commons.beanutils.bugs.Jira357TestCase,196,1040.7105959931728,24,5,14,2,0,0,45,45,0,4,-0.1388888888888889,0,0.0,0,0,0.6666666666666666,10,0,0,0,24,0.0
commons-beanutils,org.apache.commons.beanutils.bugs.Jira92TestCase,57,330.4672434965937,2,3,1,1,0,0,0,0,0,0,1.0,0,0.0,0,0,0.0,1,0,0,0,2,0.5262279510498047
commons-beanutils,org.apache.commons.beanutils.bugs.Jira273TestCase,181,933.4625837084117,49,7,38,38,1,1,40,25,15,16,0.13333333333333333,5,0.5454545454545454,0,0,0.0,11,1,0,1,23,0.0
commons-beanutils,org.apache.commons.beanutils.bugs.Jira381TestCase,92,488.6411066058997,7,3,5,5,0,0,1,1,0,0,-2.0,0,0.0,0,0,0.0,2,0,0,0,6,0.0016650967299938202
commons-beanutils,org.apache.commons.beanutils.bugs.Jira157TestCase,190,1116.5238814674983,40,8,28,28,2,2,63,60,3,4,-0.12727272727272726,10,0.16666666666666666,0,0,0.0,12,2,0,2,27,0.0
commons-beanutils,org.apache.commons.beanutils.bugs.Jira454TestCase,50,262.38765434561157,4,3,3,3,0,0,0,0,0,0,1.0,0,0.0,0,0,0.0,1,0,0,0,2,0.12698212265968323
commons-beanutils,org.apache.commons.beanutils.bugs.Jira61TestCase,467,1835.0521214370876,121,12,100,100,3,3,74,0,136,137,0.6157894736842106,3,0.6666666666666666,6,6,0.0,21,3,0,3,64,0.0
commons-beanutils,org.apache.commons.beanutils.bugs.Jira465TestCase,130,670.8795322477895,20,6,15,3,3,1,0,0,10,10,1.0,1,0.4,1,1,1.0,5,3,0,3,7,0.0
commons-beanutils,org.apache.commons.beanutils.bugs.Jira347TestCase,154,1674.8904097416278,31,10,27,13,0,0,6,6,0,3,0.0,0,0.0,0,0,2.0,4,0,0,0,26,0.0
commons-beanutils,org.apache.commons.beanutils.bugs.Jira463TestCase,48,274.58366065929386,5,4,4,4,0,0,0,0,0,0,1.0,0,0.0,0,0,0.0,1,0,0,0,3,0.6843262314796448
commons-beanutils,org.apache.commons.beanutils.bugs.Jira359TestCase,161,1004.7159300856831,32,7,22,2,0,0,45,45,0,5,-0.1111111111111111,0,0.0,0,3,0.625,10,0,0,0,23,0.0
commons-beanutils,org.apache.commons.beanutils.bugs.Jira339TestCase,144,698.7199207834799,22,10,15,15,1,1,20,19,1,2,-0.26666666666666666,5,0.2857142857142857,0,0,0.0,7,1,0,1,15,0.0
commons-beanutils,org.apache.commons.beanutils.bugs.Jira422bTestCase,77,175.77796618689757,8,3,6,6,0,0,1,1,0,0,-2.0,0,0.0,0,1,0.0,2,0,0,0,4,0.039585381746292114
commons-beanutils,org.apache.commons.beanutils.bugs.other.Jira273BeanFactory,117,382.5967620442601,7,1,0,0,0,0,21,21,0,0,-0.4,0,0.0,0,0,0.0,7,0,0,0,14,0.0
commons-beanutils,org.apache.commons.beanutils.bugs.other.Jira298BeanFactory,54,252.3055737238201,1,1,0,0,0,0,0,0,0,0,1.0,0,0.0,0,0,0.0,1,0,0,0,2,0.4403553605079651
commons-beanutils,org.apache.commons.beanutils.bugs.other.Jira61BeanFactory,115,502.1870497443592,1,3,0,0,0,0,0,0,0,0,1.0,0,0.0,0,0,0.0,1,0,0,0,2,1.5387043822556734E-4
commons-beanutils,org.apache.commons.beanutils.bugs.other.Jira18BeanFactory,113,538.6193407388563,1,3,0,0,0,0,0,0,0,0,1.0,0,0.0,0,0,0.0,1,0,0,0,2,1.2116268771933392E-4
commons-beanutils,org.apache.commons.beanutils.bugs.other.Jira492IndexedListsSupport,61,380.7552262100065,5,7,4,4,0,0,0,0,0,0,1.0,0,0.0,0,0,0.0,1,0,0,0,5,0.0032384961377829313
commons-beanutils,org.apache.commons.beanutils.bugs.other.Jira87BeanFactory,67,313.8808920476719,1,1,0,0,0,0,0,0,0,0,1.0,0,0.0,0,0,0.0,1,0,0,0,2,0.3380039930343628
commons-beanutils,org.apache.commons.beanutils.memoryleaktests.MemoryLeakTestCase,562,2482.9399620885342,161,20,148,12,0,0,78,78,0,31,0.2878787878787879,0,0.0,0,44,2.5833333333333335,13,0,0,0,51,0.0
commons-beanutils,org.apache.commons.beanutils.memoryleaktests.pojotests.SomeMappedPojo,50,206.57290492353005,5,1,3,3,1,1,0,0,1,1,0.0,0,1.0,0,0,0.0,2,1,0,1,5,0.001060921000316739
commons-beanutils,org.apache.commons.beanutils.memoryleaktests.pojotests.CustomInteger,86,318.4960618440723,8,0,1,1,1,1,0,0,21,21,1.0,0,1.0,3,3,0.0,7,1,0,1,12,0.20959250628948212
commons-beanutils,org.apache.commons.beanutils.memoryleaktests.pojotests.SomePojo,36,92.2219863528484,2,0,0,0,1,1,0,0,1,1,0.0,0,1.0,0,0,0.0,2,1,0,0,3,0.9521226286888123
commons-beanutils,org.apache.commons.beanutils.priv.PrivateBeanSubclass,59,180.8017826338115,2,0,0,0,0,0,1,1,0,0,-2.0,0,0.0,0,0,0.0,2,0,0,0,3,0.988893449306488
commons-beanutils,org.apache.commons.beanutils.priv.PublicSubBean,69,379.6676871355354,3,0,0,0,1,1,2,1,1,1,-1.0,1,0.6666666666666666,0,0,0.0,3,1,0,1,4,0.8506446480751038
commons-beanutils,org.apache.commons.beanutils.priv.PackageBean,69,345.2969192829654,3,0,0,0,1,1,2,1,1,1,-1.0,1,0.6666666666666666,0,0,0.0,3,1,0,1,4,0.8834601640701294
commons-beanutils,org.apache.commons.beanutils.priv.PrivateIndirect,46,119.66952139692823,2,0,0,0,0,0,1,1,0,0,-2.0,0,0.0,0,0,0.0,2,0,0,0,2,0.9983285665512085
commons-beanutils,org.apache.commons.beanutils.priv.PrivateBeanFactory,51,128.4371765181375,2,0,0,0,0,0,1,1,0,0,-2.0,0,0.0,0,0,0.0,2,0,0,0,4,0.9740238189697266
commons-beanutils,org.apache.commons.beanutils.priv.PrivateDirect,45,123.65850544349252,2,0,0,0,0,0,1,1,0,0,-2.0,0,0.0,0,0,0.0,2,0,0,0,2,0.9978919625282288
commons-beanutils,org.apache.commons.beanutils.priv.PrivateBean,110,432.9316841484032,6,0,0,0,3,1,15,15,0,0,-0.5,2,0.16666666666666666,0,0,0.0,6,3,0,3,11,0.05278601124882698
guice,com.google.inject.throwingproviders.CheckedProvideUtils,108,810.1442143163338,15,8,12,12,1,1,3,3,0,0,-2.0,2,0.3333333333333333,0,1,0.0,3,1,0,1,9,0.0
guice,com.google.inject.throwingproviders.ProviderChecker,120,890.0298430943348,23,10,20,6,0,0,3,3,0,1,-1.0,0,0.0,0,0,0.3333333333333333,3,0,0,0,9,0.0
guice,com.google.inject.throwingproviders.ThrowingProviderBinder,475,3395.4661600517384,9,27,3,3,3,3,14,13,1,1,-0.4,3,0.1111111111111111,0,0,1.0,6,3,0,3,12,0.0
guice,com.google.inject.throwingproviders.CheckedProviderMethod,139,862.961936072084,26,17,21,21,10,9,3,0,7,7,0.5,0,0.44,1,1,0.0,5,10,0,10,16,0.0
guice,com.google.inject.throwingproviders.CheckedProvider,40,389.0844345257865,1,0,0,0,0,0,0,0,0,0,1.0,0,0.0,0,0,0.0,1,0,0,0,2,0.6806793212890625
guice,com.google.inject.throwingproviders.CheckedProviderWithDependencies,28,100.50634118119207,0,2,0,0,0,0,0,0,0,0,1.0,0,0.0,0,0,0.0,0,0,0,0,0,0.9888613224029541
guice,com.google.inject.throwingproviders.CheckedProviders,238,1774.748030872713,42,10,32,1,0,0,45,45,0,12,0.08333333333333333,0,0.0,0,1,0.47368421052631576,10,0,0,0,30,0.0
guice,com.google.inject.throwingproviders.ThrowingProvider,42,432.3618940259931,1,0,0,0,0,0,0,0,0,0,1.0,0,0.0,0,0,0.0,1,0,0,0,2,0.3209628164768219
guice,com.google.inject.throwingproviders.CheckedProviderMethodsModule,166,1231.7329643276807,45,19,37,3,3,3,18,8,10,12,0.23809523809523808,3,0.3333333333333333,1,1,0.6,8,3,0,3,24,0.0
guice,com.google.inject.throwingproviders.CheckedProviderTest,1702,5149.330761024318,796,42,660,25,7,5,8742,8304,438,616,0.053178551686014375,20,0.0819327731092437,1,2,1.9230769230769231,136,7,0,7,322,0.0
guice,com.google.inject.throwingproviders.CheckedProviderMethodsModuleTest,189,948.3478627709347,33,16,27,27,6,6,14,13,1,1,-0.4,1,0.19444444444444445,0,8,0.0,6,6,0,6,12,0.0
guice,com.google.inject.throwingproviders.ThrowingProviderTest,1012,3294.415055698401,488,31,391,17,5,4,4424,4192,232,309,0.04671052631578947,22,0.10103092783505155,1,1,1.5909090909090908,97,5,0,5,247,0.0
guice,com.google.inject.throwingproviders.CheckedProvidersTest,161,796.0793710902457,64,5,53,53,0,0,55,55,0,0,-0.2222222222222222,0,0.0,0,9,0.0,11,0,0,0,36,0.0
guice,com.google.inject.throwingproviders.TestScope,61,260.3707089440108,7,8,4,4,1,1,0,0,3,3,1.0,0,1.0,1,1,0.0,3,1,0,1,7,0.12113213539123535
guice,com.google.inject.jndi.JndiIntegration,64,418.91535702639595,2,4,0,0,0,0,1,1,0,0,-2.0,0,0.0,0,0,0.0,2,0,0,0,3,0.011269704438745975
guice,com.google.inject.struts2.example.ExampleListener,49,145.87562099904528,13,7,11,11,0,0,1,1,0,0,-2.0,0,0.0,0,0,0.0,2,0,0,0,3,0.712463915348053
guice,com.google.inject.struts2.example.ServiceImpl,8,41.22214570833016,1,0,0,0,0,0,0,0,0,0,1.0,0,0.0,0,0,0.0,1,0,0,0,2,0.814701497554779
guice,com.google.inject.struts2.example.Counter,31,95.91086580696235,1,1,0,0,1,1,0,0,0,0,1.0,0,1.0,0,0,0.0,1,1,0,0,2,0.9939610958099365
guice,com.google.inject.struts2.example.Main,40,183.29523471277656,6,4,5,5,0,0,0,0,0,0,1.0,0,0.0,0,0,0.0,1,0,0,0,2,0.09462133795022964
guice,com.google.inject.struts2.example.Count,54,149.21902304261835,8,2,2,2,3,3,12,9,3,3,-0.2,2,0.3333333333333333,0,0,0.0,6,3,0,0,10,0.01591823250055313
guice,com.google.inject.struts2.example.Service,6,13.621371043387192,1,0,0,0,0,0,0,0,0,0,1.0,0,0.0,0,0,0.0,1,0,0,0,1,0.9196486473083496
guice,com.google.inject.struts2.GuiceObjectFactory,250,1466.5958927042082,41,20,31,31,6,6,36,27,9,10,0.027777777777777776,1,0.25,0,0,3.0,10,6,0,0,35,0.0
guice,com.google.inject.struts2.Struts2Factory,249,1594.6872959180644,32,17,23,23,7,6,27,18,9,9,0.03571428571428571,1,0.20634920634920634,0,0,2.0,9,7,0,6,31,0.0
guice,com.google.inject.struts2.Struts2GuicePluginModule,33,120.89753432227833,2,1,1,1,0,0,0,0,0,0,1.0,0,0.0,0,0,0.0,1,0,0,0,1,0.9119515419006348
guice,com.google.inject.struts2.Struts2FactoryTest,79,300.21668448928204,6,10,4,4,1,1,0,0,1,1,0.0,0,1.0,0,0,0.0,2,1,0,1,4,0.06704532355070114
guice,com.google.inject.spring.SpringIntegration,130,994.9760191506766,15,7,11,2,0,0,6,6,0,1,-0.6666666666666666,0,0.0,0,0,0.25,4,0,0,0,8,0.0
guice,com.google.inject.spring.SpringIntegrationTest,93,318.22402523478934,30,11,26,26,0,0,6,6,0,0,-1.0,0,0.0,0,0,0.0,4,0,0,0,6,0.0
guice,com.google.inject.service.CompositeService,129,935.3651312204483,34,13,25,2,4,4,20,4,16,22,0.5,2,0.4166666666666667,2,2,1.0909090909090908,9,4,0,4,24,0.0
guice,com.google.inject.service.AsyncService,103,794.5649452142459,17,5,8,8,3,3,24,12,12,16,0.2857142857142857,3,0.37037037037037035,1,1,0.0,9,3,0,3,21,0.0
guice,com.google.inject.service.Service,65,753.1337160060981,3,2,0,0,1,1,0,0,3,3,1.0,0,1.0,1,1,0.0,3,1,0,0,10,1.2544408673420548E-4
guice,com.google.inject.service.SingleServiceIntegrationTest,82,339.2015794919472,33,9,27,27,0,0,15,15,0,0,-0.5,0,0.0,0,0,0.0,6,0,0,0,10,0.0
guice,com.google.inject.testing.throwingproviders.CheckedProviderSubject,114,827.0078800530626,30,8,22,7,0,0,28,28,0,3,-0.19047619047619047,0,0.0,0,1,1.0,8,0,0,0,20,0.0
guice,com.google.inject.testing.throwingproviders.CheckedProviderSubjectTest,122,709.1185056425359,67,10,58,14,1,1,26,16,10,14,0.21428571428571427,4,0.5555555555555556,1,4,2.0,9,1,1,0,23,0.0
guice,com.google.inject.testing.fieldbinder.BoundFieldModule,499,4629.227670915126,55,22,42,3,3,3,65,52,13,26,0.21212121212121213,5,0.2564102564102564,0,0,1.0,13,3,0,3,41,0.0
guice,com.google.inject.testing.fieldbinder.BoundFieldModuleTest,1018,3157.6748147859716,340,21,276,276,60,19,1676,1336,340,411,0.1781874039938556,1,0.01796875,2,21,0.0,64,60,1,44,115,0.0
guice,com.google.inject.servlet.FilterDefinition,170,930.3808681988967,40,18,28,5,5,5,45,24,21,27,0.2909090909090909,2,0.3,2,2,1.6,12,5,0,5,32,0.0
guice,com.google.inject.servlet.InternalServletModule,144,1072.5164447453608,23,16,15,15,0,0,28,28,0,0,-0.3333333333333333,0,0.0,0,0,0.0,8,0,0,0,15,0.0
guice,com.google.inject.servlet.InstanceFilterBindingImpl,50,151.49074880221772,11,3,8,8,0,0,3,3,0,1,-1.0,0,0.0,0,0,0.0,3,0,0,0,5,0.00975056178867817
guice,com.google.inject.servlet.ContinuingHttpServletRequest,154,849.9020087196916,12,9,4,4,2,2,24,20,4,4,-0.14285714285714285,6,0.3125,0,0,0.0,8,2,0,2,16,0.0
guice,com.google.inject.servlet.LinkedServletBinding,32,115.12073406783355,1,2,0,0,0,0,0,0,0,0,1.0,0,0.0,0,0,0.0,1,0,0,0,1,0.9973943829536438
guice,com.google.inject.servlet.AbstractServletModuleBinding,62,254.6131153708626,9,1,3,3,3,3,7,0,8,8,0.3,2,0.4444444444444444,1,1,0.0,6,3,0,3,11,9.49143199250102E-4
guice,com.google.inject.servlet.InstanceServletBinding,31,118.83430613453785,1,1,0,0,0,0,0,0,0,0,1.0,0,0.0,0,0,0.0,1,0,0,0,1,0.9982259273529053
guice,com.google.inject.servlet.UriPatternMatcher,46,515.9055299214529,4,0,0,0,0,0,6,6,0,0,-1.0,0,0.0,0,0,0.0,4,0,0,0,9,0.017498748376965523
guice,com.google.inject.servlet.FiltersModuleBuilder,119,737.0444886704827,11,8,7,1,1,1,5,4,1,3,0.0,2,0.5,0,0,0.5,4,1,0,1,10,0.0
guice,com.google.inject.servlet.LinkedFilterBinding,32,115.12073406783355,1,2,0,0,0,0,0,0,0,0,1.0,0,0.0,0,0,0.0,1,0,0,0,1,0.9979429244995117
guice,com.google.inject.servlet.LinkedFilterBindingImpl,53,163.39653493903057,11,4,8,8,0,0,3,3,0,1,-1.0,0,0.0,0,0,0.0,3,0,0,0,5,0.0055424924939870834
guice,com.google.inject.servlet.InstanceServletBindingImpl,50,151.49074880221772,11,3,8,8,0,0,3,3,0,1,-1.0,0,0.0,0,0,0.0,3,0,0,0,5,0.007428194861859083
guice,com.google.inject.servlet.ServletsModuleBuilder,128,834.0414614371538,11,10,7,1,2,2,5,4,1,3,0.0,3,0.375,0,0,0.5,4,2,0,2,11,0.0
guice,com.google.inject.servlet.GuiceServletContextListener,60,419.4302843161088,10,5,7,7,1,1,2,1,1,2,0.0,1,0.6666666666666666,0,0,0.0,3,1,0,0,3,0.0013409093953669071
guice,com.google.inject.servlet.ManagedServletPipeline,218,1652.8579042228841,42,19,31,1,3,3,33,11,22,26,0.35555555555555557,4,0.30303030303030304,1,1,0.5,11,3,1,2,33,0.0
guice,com.google.inject.servlet.ManagedFilterPipeline,170,1354.139858402057,26,20,19,3,6,6,2,0,19,19,0.8666666666666667,0,0.47619047619047616,2,2,0.8333333333333334,7,6,0,6,20,0.0
guice,com.google.inject.servlet.ServletModuleBinding,40,247.5882438482109,4,1,0,0,0,0,6,6,0,0,-1.0,0,0.0,0,0,0.0,4,0,0,0,5,0.9771840572357178
guice,com.google.inject.servlet.ServletModuleTargetVisitor,65,382.90463955678354,4,5,0,0,0,0,6,6,0,0,-1.0,0,0.0,0,0,0.0,4,0,0,0,8,5.109065677970648E-4
guice,com.google.inject.servlet.ScopingException,29,117.23397267614868,1,0,0,0,0,0,0,0,0,0,1.0,0,0.0,0,0,0.0,1,0,0,0,1,0.9917327761650085
guice,com.google.inject.servlet.GuiceFilter,253,1945.484902310753,39,19,26,3,6,5,68,58,10,18,0.09090909090909091,2,0.16666666666666666,0,1,1.7142857142857142,13,6,0,3,26,0.0
guice,com.google.inject.servlet.DefaultFilterPipeline,49,215.8744056768155,5,7,1,1,0,0,6,6,0,0,-1.0,0,0.0,0,0,0.0,4,0,0,0,5,0.07523204386234283
guice,com.google.inject.servlet.ServletUtils,226,1888.7346153237554,35,10,31,7,2,2,6,6,0,2,-0.3333333333333333,3,0.25,0,0,0.5,4,2,0,2,19,0.0
guice,com.google.inject.servlet.FilterPipeline,45,420.5628673938146,3,7,0,0,0,0,3,3,0,0,-2.0,0,0.0,0,0,0.0,3,0,0,0,5,0.015017589554190636
guice,com.google.inject.servlet.ServletDefinition,299,2113.8205751429496,86,26,66,6,9,7,154,118,36,47,0.16374269005847952,2,0.17222222222222222,1,1,1.8181818181818181,20,9,0,9,62,0.0
guice,com.google.inject.servlet.ServletStyleUriPatternMatcher,192,634.5639125601504,18,3,13,13,4,3,6,2,4,4,0.0,1,0.55,0,0,0.0,5,4,0,4,16,0.0
guice,com.google.inject.servlet.ServletModule,369,3635.9941017413635,52,8,39,4,2,2,76,74,2,15,0.045454545454545456,11,0.15384615384615385,0,0,2.25,13,2,0,2,29,0.0
guice,com.google.inject.servlet.RequestScoper,20,329.66711409186337,1,1,0,0,0,0,0,0,0,0,1.0,0,0.0,0,0,0.0,1,0,0,0,2,0.8006991147994995
guice,com.google.inject.servlet.LinkedServletBindingImpl,53,163.39653493903057,11,4,8,8,0,0,3,3,0,1,-1.0,0,0.0,0,0,0.0,3,0,0,0,5,0.003564543556421995
guice,com.google.inject.servlet.InstanceFilterBinding,31,118.83430613453785,1,1,0,0,0,0,0,0,0,0,1.0,0,0.0,0,0,0.0,1,0,0,0,1,0.9986444115638733
guice,com.google.inject.servlet.FilterChainInvocation,139,1218.1648181665125,24,12,20,5,6,6,4,2,2,4,0.3333333333333333,0,0.375,0,0,0.75,4,6,0,6,14,0.0
guice,com.google.inject.servlet.ServletScopes,454,3911.993920984702,65,18,48,2,4,3,133,130,3,27,0.09166666666666666,5,0.07352941176470588,0,1,1.0454545454545454,17,4,2,1,64,0.0
guice,com.google.inject.servlet.ServletPipelineRequestDispatcherTest,302,1093.285077245792,149,29,138,138,3,2,40,25,15,16,0.13333333333333333,3,0.42424242424242425,0,14,0.0,11,3,0,3,31,0.0
guice,com.google.inject.servlet.ServletSpiVisitor,162,709.4628694164501,21,21,15,15,4,3,4,0,11,11,0.6,1,0.5,1,2,0.0,6,4,0,0,15,0.0
guice,com.google.inject.servlet.InvalidScopeBindingTest,102,502.86196844389275,36,8,29,29,0,0,21,21,0,0,-0.4,0,0.0,0,0,0.0,7,0,0,0,14,3.8907057023607194E-4
guice,com.google.inject.servlet.ServletUtilsTest,61,285.60621176348656,24,6,18,1,0,0,15,15,0,5,0.0,0,0.0,0,2,0.5,6,0,0,0,8,0.0
guice,com.google.inject.servlet.DummyServlet,27,77.25301979683681,0,2,0,0,0,0,0,0,0,0,1.0,0,0.0,0,0,0.0,0,0,0,0,0,0.9995157718658447
guice,com.google.inject.servlet.ServletTest,533,2056.099622985365,190,44,151,3,10,9,672,603,69,179,0.20056899004267426,3,0.14102564102564102,3,7,0.7631578947368421,39,10,0,6,71,0.0
guice,com.google.inject.servlet.InjectedFilterPipelineTest,172,695.0181128344295,33,22,28,28,2,1,9,8,1,1,-0.5,3,0.4,0,0,0.0,5,2,0,2,7,0.0
guice,com.google.inject.servlet.FilterPipelineTest,121,580.2178361231207,29,20,25,25,0,0,6,6,0,0,-1.0,0,0.0,0,0,0.0,4,0,0,0,6,0.0
guice,com.google.inject.servlet.DummyFilterImpl,51,217.11002314332237,5,7,0,0,1,1,10,10,0,0,-0.6666666666666666,4,0.2,0,0,0.0,5,1,0,0,7,0.2012607455253601
guice,com.google.inject.servlet.FilterDefinitionTest,316,1067.2539988553967,119,24,109,18,0,0,45,45,0,6,-0.08333333333333333,0,0.0,0,16,0.3333333333333333,10,0,0,0,21,0.0
guice,com.google.inject.servlet.ServletTestUtils,130,791.8817814372574,27,14,14,14,2,2,74,70,4,5,-0.10606060606060606,11,0.19230769230769232,0,0,0.0,13,2,0,0,25,0.0
guice,com.google.inject.servlet.UriPatternTypeTest,69,244.58831429260937,16,2,13,13,0,0,3,3,0,0,-2.0,0,0.0,0,2,0.0,3,0,0,0,4,0.0
guice,com.google.inject.servlet.VarargsFilterDispatchIntegrationTest,189,828.9597186685245,68,17,61,61,1,1,15,9,6,6,0.0,3,0.5714285714285714,0,0,0.0,7,1,0,1,16,0.0
