project,module,commit,path_test,test_name,path_src,class_name,mutation,no_mutations,line_coverage,isAssertionRoulette,isEagerTest,isLazyTest,isMysteryGuest,isSensitiveEquality,isResourceOptimism,isForTestersOnly,isIndirectTesting,LOC_prod,HALSTEAD_prod,RFC_prod,CBO_prod,MPC_prod,IFC_prod,DAC_prod,DAC2_prod,LCOM1_prod,LCOM2_prod,LCOM3_prod,LCOM4_prod,CONNECTIVITY_prod,LCOM5_prod,COH_prod,TCC_prod,LCC_prod,ICH_prod,WMC_prod,NOA_prod,NOPA_prod,NOP_prod,McCABE_prod,BUSWEIMER_prod,LOC_test,HALSTEAD_test,RFC_test,CBO_test,MPC_test,IFC_test,DAC_test,DAC2_test,LCOM1_test,LCOM2_test,LCOM3_test,LCOM4_test,CONNECTIVITY_test,LCOM5_test,COH_test,TCC_test,LCC_test,ICH_test,WMC_test,NOA_test,NOPA_test,NOP_test,McCABE_test,BUSWEIMER_test,csm_CDSBP,csm_CC,csm_FD,csm_Blob,csm_SC,csm_MC,csm_LM,csm_FE,prod_readability,test_readability
jfreechart,,fd72df7cc159ada0f5865389a55969507ed3a123,/home/ubuntu/scripts_mutation/projects/jfreechart/src/test/java/org/jfree/chart/title/LegendTitleTest.java,org.jfree.chart.title.LegendTitleTest,/home/ubuntu/scripts_mutation/projects/jfreechart/src/main/java/org/jfree/chart/title/LegendTitle.java,org.jfree.chart.title.LegendTitle,0.2457627118644068,354.0,0.350253807106599,1,1,0,0,0,0,0,0,700,4129.1452573091065,125,37,91,7,17,10,459,357,102,106,0.13825757575757575,1,0.11591695501730105,2,4,0.8333333333333334,34,17,2,15,83,0.0,159,584.6438775057725,30,13,26,26,0,0,6,6,0,0,-1.0,0,0.0,0,3,0.0,4,0,0,0,7,0.0,0,0,0,1,0,1,0,1,0.8558380489840227,0.6720657199621201
jfreechart,,fd72df7cc159ada0f5865389a55969507ed3a123,/home/ubuntu/scripts_mutation/projects/jfreechart/src/test/java/org/jfree/chart/title/CompositeTitleTest.java,org.jfree.chart.title.CompositeTitleTest,/home/ubuntu/scripts_mutation/projects/jfreechart/src/main/java/org/jfree/chart/title/CompositeTitle.java,org.jfree.chart.title.CompositeTitle,0.4358974358974359,78.0,0.5777777777777777,1,1,0,0,1,0,0,0,250,1517.8214751451133,35,15,23,2,3,3,33,0,33,34,0.41818181818181815,4,0.3611111111111111,2,2,0.4444444444444444,12,3,0,3,27,0.0,166,597.8082792815877,37,12,32,32,0,0,10,10,0,0,-0.6666666666666666,0,0.0,0,4,0.0,5,0,0,0,9,0.0,0,0,0,0,0,1,0,0,0.8940553714831669,0.6986079931259155
jfreechart,,fd72df7cc159ada0f5865389a55969507ed3a123,/home/ubuntu/scripts_mutation/projects/jfreechart/src/test/java/org/jfree/chart/title/PaintScaleLegendTest.java,org.jfree.chart.title.PaintScaleLegendTest,/home/ubuntu/scripts_mutation/projects/jfreechart/src/main/java/org/jfree/chart/title/PaintScaleLegend.java,org.jfree.chart.title.PaintScaleLegend,0.21063394683026584,489.0,0.39737991266375533,1,1,0,0,0,0,0,0,730,3886.771232957321,97,27,68,9,11,9,301,196,105,107,0.20899470899470896,2,0.18495297805642635,3,5,0.7142857142857143,29,11,0,10,71,0.0,183,592.1578419643816,28,12,24,24,0,0,6,6,0,0,-1.0,0,0.0,0,1,0.0,4,0,0,0,7,0.0,0,0,0,0,0,1,0,1,0.8503477215799021,0.697894886136055
jfreechart,,fd72df7cc159ada0f5865389a55969507ed3a123,/home/ubuntu/scripts_mutation/projects/jfreechart/src/test/java/org/jfree/chart/title/LegendGraphicTest.java,org.jfree.chart.title.LegendGraphicTest,/home/ubuntu/scripts_mutation/projects/jfreechart/src/main/java/org/jfree/chart/title/LegendGraphic.java,org.jfree.chart.title.LegendGraphic,0.4393939393939394,330.0,0.5810055865921788,1,1,0,0,0,0,0,0,754,3714.8236585593813,74,24,36,6,15,7,557,411,146,148,0.16666666666666666,2,0.14210526315789473,2,2,0.8333333333333334,38,15,0,14,75,0.0,231,815.719062761452,47,14,42,42,0,0,10,10,0,0,-0.6666666666666666,0,0.0,0,5,0.0,5,0,0,0,11,0.0,0,0,0,1,0,1,0,1,0.9027654944281828,0.6493083715438843
jfreechart,,fd72df7cc159ada0f5865389a55969507ed3a123,/home/ubuntu/scripts_mutation/projects/jfreechart/src/test/java/org/jfree/chart/title/ShortTextTitleTest.java,org.jfree.chart.title.ShortTextTitleTest,/home/ubuntu/scripts_mutation/projects/jfreechart/src/main/java/org/jfree/chart/title/ShortTextTitle.java,org.jfree.chart.title.ShortTextTitle,0.0,167.0,0.060606060606060615,1,0,0,0,0,0,0,0,242,1307.6625960857739,42,9,35,5,0,0,21,21,0,3,-0.2,0,0.0,0,0,0.5,7,0,0,0,26,0.0,105,398.490448428134,19,5,15,15,0,0,6,6,0,0,-1.0,0,0.0,0,2,0.0,4,0,0,0,7,0.0,0,0,0,0,0,0,0,1,0.7352267610175269,0.8301857560873032
jfreechart,,fd72df7cc159ada0f5865389a55969507ed3a123,/home/ubuntu/scripts_mutation/projects/jfreechart/src/test/java/org/jfree/chart/title/TextTitleTest.java,org.jfree.chart.title.TextTitleTest,/home/ubuntu/scripts_mutation/projects/jfreechart/src/main/java/org/jfree/chart/title/TextTitle.java,org.jfree.chart.title.TextTitle,0.203125,512.0,0.347985347985348,1,1,0,0,0,0,0,0,924,4761.241034149541,113,33,77,2,13,8,446,262,184,191,0.26218487394957984,2,0.16452991452991453,3,4,0.7333333333333333,36,13,2,11,94,0.0,166,565.6926002965013,28,9,24,24,0,0,6,6,0,0,-1.0,0,0.0,0,2,0.0,4,0,0,0,8,0.0,0,0,0,1,1,1,0,1,0.8157363873389032,0.7925610840320587
jfreechart,,fd72df7cc159ada0f5865389a55969507ed3a123,/home/ubuntu/scripts_mutation/projects/jfreechart/src/test/java/org/jfree/chart/title/TitleTest.java,org.jfree.chart.title.TitleTest,/home/ubuntu/scripts_mutation/projects/jfreechart/src/main/java/org/jfree/chart/title/Title.java,org.jfree.chart.title.Title,0.3517241379310345,145.0,0.6590909090909091,1,1,0,0,0,0,0,0,462,3003.916960005078,39,17,17,3,11,7,169,107,62,66,0.21428571428571427,1,0.15702479338842976,1,2,1.2,22,11,5,6,56,0.0,102,291.383303936323,14,7,12,12,0,0,1,1,0,0,-2.0,0,0.0,0,1,0.0,2,0,0,0,4,0.0,0,0,0,0,0,1,0,0,0.9056435471231288,0.8619334399700165
jfreechart,,fd72df7cc159ada0f5865389a55969507ed3a123,/home/ubuntu/scripts_mutation/projects/jfreechart/src/test/java/org/jfree/chart/imagemap/OverLIBToolTipTagFragmentGeneratorTest.java,org.jfree.chart.imagemap.OverLIBToolTipTagFragmentGeneratorTest,/home/ubuntu/scripts_mutation/projects/jfreechart/src/main/java/org/jfree/chart/imagemap/OverLIBToolTipTagFragmentGenerator.java,org.jfree.chart.imagemap.OverLIBToolTipTagFragmentGenerator,1.0,12.0,1.0,0,0,0,0,0,0,0,0,74,260.3409094444641,3,0,1,1,0,0,1,1,0,0,-2.0,0,0.0,0,0,0.0,2,0,0,0,4,0.9729585647583008,66,168.54582843110578,3,2,2,2,0,0,0,0,0,0,1.0,0,0.0,0,0,0.0,1,0,0,0,3,0.6091266870498657,0,0,0,0,0,0,0,0,0.9361224472522736,0.9361093044281006
jfreechart,,fd72df7cc159ada0f5865389a55969507ed3a123,/home/ubuntu/scripts_mutation/projects/jfreechart/src/test/java/org/jfree/chart/imagemap/StandardURLTagFragmentGeneratorTest.java,org.jfree.chart.imagemap.StandardURLTagFragmentGeneratorTest,/home/ubuntu/scripts_mutation/projects/jfreechart/src/main/java/org/jfree/chart/imagemap/StandardURLTagFragmentGenerator.java,org.jfree.chart.imagemap.StandardURLTagFragmentGenerator,1.0,10.0,1.0,0,0,0,0,0,0,1,0,71,255.85227307473198,2,0,0,0,0,0,1,1,0,0,-2.0,0,0.0,0,0,0.0,2,0,0,0,4,0.9844996333122252,65,122.48855527602427,3,2,2,2,0,0,0,0,0,0,1.0,0,0.0,0,0,0.0,1,0,0,0,2,0.13403011858463287,0,0,0,0,0,0,0,0,0.9388499855995178,0.8887413740158081
jfreechart,,fd72df7cc159ada0f5865389a55969507ed3a123,/home/ubuntu/scripts_mutation/projects/jfreechart/src/test/java/org/jfree/chart/imagemap/StandardToolTipTagFragmentGeneratorTest.java,org.jfree.chart.imagemap.StandardToolTipTagFragmentGeneratorTest,/home/ubuntu/scripts_mutation/projects/jfreechart/src/main/java/org/jfree/chart/imagemap/StandardToolTipTagFragmentGenerator.java,org.jfree.chart.imagemap.StandardToolTipTagFragmentGenerator,1.0,12.0,1.0,0,0,0,0,0,0,0,0,70,260.9889608791553,3,0,1,1,0,0,1,1,0,0,-2.0,0,0.0,0,0,0.0,2,0,0,0,4,0.9782603979110718,64,142.9305088878764,3,2,2,2,0,0,0,0,0,0,1.0,0,0.0,0,0,0.0,1,0,0,0,2,0.6866939067840576,0,0,0,0,0,0,0,0,0.9251981973648072,0.9150920510292052
jfreechart,,fd72df7cc159ada0f5865389a55969507ed3a123,/home/ubuntu/scripts_mutation/projects/jfreechart/src/test/java/org/jfree/chart/imagemap/ImageMapUtilsTest.java,org.jfree.chart.imagemap.ImageMapUtilsTest,/home/ubuntu/scripts_mutation/projects/jfreechart/src/main/java/org/jfree/chart/imagemap/ImageMapUtils.java,org.jfree.chart.imagemap.ImageMapUtils,0.5157232704402516,159.0,0.5333333333333333,0,0,0,0,0,0,0,0,275,1499.3534429139227,33,7,26,1,0,0,21,21,0,5,-0.06666666666666668,0,0.0,0,2,0.2631578947368421,7,0,0,0,29,0.0,79,190.81237435645843,6,2,4,4,0,0,1,1,0,0,-2.0,0,0.0,0,0,0.0,2,0,0,0,4,0.0,0,0,0,0,0,0,0,1,0.7770340102059501,0.7713412642478943
jfreechart,,fd72df7cc159ada0f5865389a55969507ed3a123,/home/ubuntu/scripts_mutation/projects/jfreechart/src/test/java/org/jfree/chart/annotations/XYPointerAnnotationTest.java,org.jfree.chart.annotations.XYPointerAnnotationTest,/home/ubuntu/scripts_mutation/projects/jfreechart/src/main/java/org/jfree/chart/annotations/XYPointerAnnotation.java,org.jfree.chart.annotations.XYPointerAnnotation,0.26755852842809363,299.0,0.5472972972972973,1,1,0,0,0,0,0,0,564,3506.3857200681537,77,26,54,6,14,4,158,63,95,95,0.31601731601731603,1,0.17701863354037267,3,5,0.375,23,14,5,9,46,0.0,190,630.6670817581819,29,9,24,24,0,0,10,10,0,0,-0.6666666666666666,0,0.0,0,2,0.0,5,0,0,0,8,0.0,0,0,0,0,0,1,0,1,0.8815979050553363,0.8238062024116516
jfreechart,,fd72df7cc159ada0f5865389a55969507ed3a123,/home/ubuntu/scripts_mutation/projects/jfreechart/src/test/java/org/jfree/chart/annotations/CategoryPointerAnnotationTest.java,org.jfree.chart.annotations.CategoryPointerAnnotationTest,/home/ubuntu/scripts_mutation/projects/jfreechart/src/main/java/org/jfree/chart/annotations/CategoryPointerAnnotation.java,org.jfree.chart.annotations.CategoryPointerAnnotation,0.31272727272727274,275.0,0.5928571428571429,1,1,0,0,0,0,0,0,544,3351.8142137077425,71,26,48,8,14,4,158,63,95,95,0.31601731601731603,1,0.17701863354037267,3,5,0.5,23,14,5,9,46,0.0,188,650.2705217297488,29,9,24,24,0,0,10,10,0,0,-0.6666666666666666,0,0.0,0,2,0.0,5,0,0,0,8,0.0,0,0,0,0,0,1,0,1,0.8880596141452375,0.8071474671363831
jfreechart,,fd72df7cc159ada0f5865389a55969507ed3a123,/home/ubuntu/scripts_mutation/projects/jfreechart/src/test/java/org/jfree/chart/annotations/XYShapeAnnotationTest.java,org.jfree.chart.annotations.XYShapeAnnotationTest,/home/ubuntu/scripts_mutation/projects/jfreechart/src/main/java/org/jfree/chart/annotations/XYShapeAnnotation.java,org.jfree.chart.annotations.XYShapeAnnotation,0.34545454545454546,165.0,0.4761904761904762,1,1,0,0,0,0,0,0,316,2107.4205502744708,41,24,32,4,5,4,8,0,28,28,0.7142857142857143,1,0.6222222222222222,2,2,0.375,9,5,0,5,26,0.0,183,562.086904531433,19,10,14,14,0,0,10,10,0,0,-0.6666666666666666,0,0.0,0,2,0.0,5,0,0,0,8,0.0,0,0,0,0,0,1,0,1,0.8143207662635379,0.65064377784729
jfreechart,,fd72df7cc159ada0f5865389a55969507ed3a123,/home/ubuntu/scripts_mutation/projects/jfreechart/src/test/java/org/jfree/chart/annotations/XYBoxAnnotationTest.java,org.jfree.chart.annotations.XYBoxAnnotationTest,/home/ubuntu/scripts_mutation/projects/jfreechart/src/main/java/org/jfree/chart/annotations/XYBoxAnnotation.java,org.jfree.chart.annotations.XYBoxAnnotation,0.3924050632911392,158.0,0.8461538461538461,1,1,0,0,0,0,0,0,313,2194.05905909196,30,20,21,3,8,4,12,0,24,24,0.5714285714285714,0,0.5694444444444444,2,2,0.14285714285714285,9,8,0,8,23,0.0,208,948.8179363491852,25,16,19,19,0,0,15,15,0,0,-0.5,0,0.0,0,1,0.0,6,0,0,0,11,0.0,0,0,0,0,0,1,0,1,0.8147332039144304,0.6403945622344812
jfreechart,,fd72df7cc159ada0f5865389a55969507ed3a123,/home/ubuntu/scripts_mutation/projects/jfreechart/src/test/java/org/jfree/chart/annotations/CategoryLineAnnotationTest.java,org.jfree.chart.annotations.CategoryLineAnnotationTest,/home/ubuntu/scripts_mutation/projects/jfreechart/src/main/java/org/jfree/chart/annotations/CategoryLineAnnotation.java,org.jfree.chart.annotations.CategoryLineAnnotation,0.4382022471910113,178.0,0.7075471698113207,1,1,0,0,0,0,0,0,428,2299.2232607539013,58,25,39,13,7,5,94,17,77,77,0.38562091503267976,2,0.3007518796992481,3,4,2.6666666666666665,19,7,0,6,47,0.0,162,604.2462098641296,25,8,20,20,0,0,10,10,0,0,-0.6666666666666666,0,0.0,0,2,0.0,5,0,0,0,8,0.0,0,0,0,0,0,1,0,1,0.8941231134690737,0.7800151228904724
jfreechart,,fd72df7cc159ada0f5865389a55969507ed3a123,/home/ubuntu/scripts_mutation/projects/jfreechart/src/test/java/org/jfree/chart/annotations/CategoryTextAnnotationTest.java,org.jfree.chart.annotations.CategoryTextAnnotationTest,/home/ubuntu/scripts_mutation/projects/jfreechart/src/main/java/org/jfree/chart/annotations/CategoryTextAnnotation.java,org.jfree.chart.annotations.CategoryTextAnnotation,0.412280701754386,114.0,0.6129032258064516,1,1,0,0,0,0,0,0,285,1573.3767911521632,42,15,31,31,4,4,22,0,33,33,0.5111111111111111,2,0.4090909090909091,3,3,5.0,11,4,0,4,24,0.0,139,480.8248803239337,22,7,17,17,0,0,10,10,0,0,-0.6666666666666666,0,0.0,0,2,0.0,5,0,0,0,8,0.0,0,0,0,0,0,1,0,1,0.8826549703424628,0.8051205515861511
jfreechart,,fd72df7cc159ada0f5865389a55969507ed3a123,/home/ubuntu/scripts_mutation/projects/jfreechart/src/test/java/org/jfree/chart/annotations/XYDrawableAnnotationTest.java,org.jfree.chart.annotations.XYDrawableAnnotationTest,/home/ubuntu/scripts_mutation/projects/jfreechart/src/main/java/org/jfree/chart/annotations/XYDrawableAnnotation.java,org.jfree.chart.annotations.XYDrawableAnnotation,0.3636363636363637,143.0,0.6166666666666667,1,1,0,0,0,0,0,0,262,1829.5141199131672,23,14,17,2,7,3,5,0,10,10,0.5,0,0.5952380952380952,1,1,0.14285714285714285,6,7,0,7,18,0.0,204,908.1036413205144,19,10,14,14,0,0,10,10,0,0,-0.6666666666666666,0,0.0,0,2,0.0,5,0,0,0,8,0.0,0,0,0,0,0,1,0,1,0.7942028542359671,0.8935938345061408
jfreechart,,fd72df7cc159ada0f5865389a55969507ed3a123,/home/ubuntu/scripts_mutation/projects/jfreechart/src/test/java/org/jfree/chart/annotations/XYTitleAnnotationTest.java,org.jfree.chart.annotations.XYTitleAnnotationTest,/home/ubuntu/scripts_mutation/projects/jfreechart/src/main/java/org/jfree/chart/annotations/XYTitleAnnotation.java,org.jfree.chart.annotations.XYTitleAnnotation,0.2641509433962264,212.0,0.6636363636363637,1,1,0,0,0,0,0,0,400,2594.8582592495677,45,24,30,3,8,5,54,3,51,51,0.4065934065934066,1,0.3333333333333333,3,3,0.625,15,8,0,8,39,0.0,165,838.7815149034709,23,13,18,18,0,0,10,10,0,0,-0.6666666666666666,0,0.0,0,1,0.0,5,0,0,0,10,0.0,0,0,0,0,0,1,0,1,0.8919474045435588,0.6893780469894409
jfreechart,,fd72df7cc159ada0f5865389a55969507ed3a123,/home/ubuntu/scripts_mutation/projects/jfreechart/src/test/java/org/jfree/chart/annotations/XYPolygonAnnotationTest.java,org.jfree.chart.annotations.XYPolygonAnnotationTest,/home/ubuntu/scripts_mutation/projects/jfreechart/src/main/java/org/jfree/chart/annotations/XYPolygonAnnotation.java,org.jfree.chart.annotations.XYPolygonAnnotation,0.3409090909090909,176.0,0.4642857142857143,1,1,0,0,0,0,0,0,363,2528.733618590493,43,24,30,3,5,4,26,0,52,54,0.6363636363636364,1,0.4615384615384616,3,3,0.625,13,5,0,5,38,0.0,166,596.9904610480933,19,10,14,14,0,0,10,10,0,0,-0.6666666666666666,0,0.0,0,2,0.0,5,0,0,0,8,0.0,0,0,0,0,0,1,0,1,0.8479071179261575,0.5806560460478067
jfreechart,,fd72df7cc159ada0f5865389a55969507ed3a123,/home/ubuntu/scripts_mutation/projects/jfreechart/src/test/java/org/jfree/chart/annotations/TextAnnotationTest.java,org.jfree.chart.annotations.TextAnnotationTest,/home/ubuntu/scripts_mutation/projects/jfreechart/src/main/java/org/jfree/chart/annotations/TextAnnotation.java,org.jfree.chart.annotations.TextAnnotation,0.6240601503759399,133.0,0.8947368421052632,1,1,0,0,0,0,0,0,369,1794.2316062139053,43,14,26,26,12,6,80,24,56,56,0.3333333333333333,1,0.18137254901960784,2,4,0.0,17,12,5,7,38,0.0,188,707.2656217422134,28,12,23,23,1,1,9,8,1,1,-0.5,3,0.4,0,2,0.0,5,1,0,1,11,0.0,0,0,0,0,0,1,0,0,0.9291808219516978,0.8320148706436157
jfreechart,,fd72df7cc159ada0f5865389a55969507ed3a123,/home/ubuntu/scripts_mutation/projects/jfreechart/src/test/java/org/jfree/chart/annotations/XYLineAnnotationTest.java,org.jfree.chart.annotations.XYLineAnnotationTest,/home/ubuntu/scripts_mutation/projects/jfreechart/src/main/java/org/jfree/chart/annotations/XYLineAnnotation.java,org.jfree.chart.annotations.XYLineAnnotation,0.3821656050955414,157.0,0.55,1,1,0,0,0,0,0,0,315,2123.852526830458,31,24,23,3,7,4,11,0,17,17,0.4761904761904762,0,0.5357142857142857,1,1,0.14285714285714285,8,7,0,7,24,0.0,166,569.7498427794803,19,10,14,14,0,0,10,10,0,0,-0.6666666666666666,0,0.0,0,2,0.0,5,0,0,0,8,0.0,0,0,0,0,0,1,0,1,0.7745222658850253,0.7517195165157318
jfreechart,,fd72df7cc159ada0f5865389a55969507ed3a123,/home/ubuntu/scripts_mutation/projects/jfreechart/src/test/java/org/jfree/chart/annotations/XYTextAnnotationTest.java,org.jfree.chart.annotations.XYTextAnnotationTest,/home/ubuntu/scripts_mutation/projects/jfreechart/src/main/java/org/jfree/chart/annotations/XYTextAnnotation.java,org.jfree.chart.annotations.XYTextAnnotation,0.4472727272727273,275.0,0.66875,1,1,0,0,0,0,0,0,683,3463.065362968079,84,26,53,5,18,8,339,213,126,134,0.2390804597701149,1,0.13799283154121866,3,6,1.1,31,18,5,13,75,0.0,196,656.6327850703237,30,11,25,25,0,0,10,10,0,0,-0.6666666666666666,0,0.0,0,2,0.0,5,0,0,0,9,0.0,0,0,0,0,0,1,0,1,0.9304274032192844,0.80672687292099
jfreechart,,fd72df7cc159ada0f5865389a55969507ed3a123,/home/ubuntu/scripts_mutation/projects/jfreechart/src/test/java/org/jfree/chart/axis/DateTickTest.java,org.jfree.chart.axis.DateTickTest,/home/ubuntu/scripts_mutation/projects/jfreechart/src/main/java/org/jfree/chart/axis/DateTick.java,org.jfree.chart.axis.DateTick,0.5,30.0,0.8125,1,1,0,0,0,0,0,0,139,694.0726869314173,9,4,4,4,1,1,0,0,10,10,1.0,0,1.0,2,2,0.0,5,1,0,1,11,0.0,148,570.7603784262312,17,7,13,13,0,0,6,6,0,0,-1.0,0,0.0,0,1,0.0,4,0,0,0,7,0.0,0,0,0,0,0,0,0,0,0.9416540145874024,0.5876217558979988
jfreechart,,fd72df7cc159ada0f5865389a55969507ed3a123,/home/ubuntu/scripts_mutation/projects/jfreechart/src/test/java/org/jfree/chart/axis/ExtendedCategoryAxisTest.java,org.jfree.chart.axis.ExtendedCategoryAxisTest,/home/ubuntu/scripts_mutation/projects/jfreechart/src/main/java/org/jfree/chart/axis/ExtendedCategoryAxis.java,org.jfree.chart.axis.ExtendedCategoryAxis,0.4653465346534654,101.0,0.68,1,1,0,0,0,0,0,0,259,1538.9304155259827,26,17,15,15,4,4,20,0,35,35,0.5555555555555556,2,0.3863636363636364,2,2,1.0,11,4,0,3,35,0.0,164,610.4733806749523,32,8,27,27,0,0,10,10,0,0,-0.6666666666666666,0,0.0,0,4,0.0,5,0,0,0,9,0.0,0,0,0,0,0,1,0,0,0.8856692422520029,0.6671626210212708
jfreechart,,fd72df7cc159ada0f5865389a55969507ed3a123,/home/ubuntu/scripts_mutation/projects/jfreechart/src/test/java/org/jfree/chart/axis/LogAxisTest.java,org.jfree.chart.axis.LogAxisTest,/home/ubuntu/scripts_mutation/projects/jfreechart/src/main/java/org/jfree/chart/axis/LogAxis.java,org.jfree.chart.axis.LogAxis,0.25753768844221103,796.0,0.4862637362637362,1,1,0,0,0,0,0,0,1094,7093.265302753243,241,25,201,2,7,5,685,590,95,135,0.12955465587044535,5,0.1392857142857143,1,5,0.6666666666666666,40,7,0,7,130,0.0,282,1534.087452505095,72,17,60,60,1,1,51,36,15,15,0.07272727272727272,6,0.5,1,3,0.0,12,1,0,1,22,0.0,0,0,0,1,1,1,0,1,0.8079945806413888,0.7951274439692497
jfreechart,,fd72df7cc159ada0f5865389a55969507ed3a123,/home/ubuntu/scripts_mutation/projects/jfreechart/src/test/java/org/jfree/chart/axis/CategoryLabelPositionTest.java,org.jfree.chart.axis.CategoryLabelPositionTest,/home/ubuntu/scripts_mutation/projects/jfreechart/src/main/java/org/jfree/chart/axis/CategoryLabelPosition.java,org.jfree.chart.axis.CategoryLabelPosition,0.5473684210526316,95.0,0.7446808510638298,1,1,0,0,0,0,0,0,265,1490.0702397801115,15,5,3,3,7,7,35,4,31,31,0.3636363636363637,1,0.32142857142857145,2,2,2.0,12,7,0,7,24,0.0,154,411.3396410313552,12,8,9,9,0,0,3,3,0,0,-2.0,0,0.0,0,1,0.0,3,0,0,0,5,0.0,0,0,0,0,0,0,0,0,0.8959712684154509,0.6369535823663076
jfreechart,,fd72df7cc159ada0f5865389a55969507ed3a123,/home/ubuntu/scripts_mutation/projects/jfreechart/src/test/java/org/jfree/chart/axis/MonthDateFormatTest.java,org.jfree.chart.axis.MonthDateFormatTest,/home/ubuntu/scripts_mutation/projects/jfreechart/src/main/java/org/jfree/chart/axis/MonthDateFormat.java,org.jfree.chart.axis.MonthDateFormat,0.48,125.0,0.6666666666666666,1,0,0,0,0,0,0,0,254,1685.531284807674,26,14,16,4,3,3,42,39,3,3,-0.16666666666666666,3,0.3,0,1,0.5,10,3,0,3,32,0.0,152,482.94901081629325,19,8,15,15,0,0,6,6,0,0,-1.0,0,0.0,0,3,0.0,4,0,0,0,6,0.0,0,0,0,0,0,1,0,0,0.869767814874649,0.6999880447983742
jfreechart,,fd72df7cc159ada0f5865389a55969507ed3a123,/home/ubuntu/scripts_mutation/projects/jfreechart/src/test/java/org/jfree/chart/axis/MarkerAxisBandTest.java,org.jfree.chart.axis.MarkerAxisBandTest,/home/ubuntu/scripts_mutation/projects/jfreechart/src/main/java/org/jfree/chart/axis/MarkerAxisBand.java,org.jfree.chart.axis.MarkerAxisBand,0.32,150.0,0.3783783783783784,1,1,0,0,0,0,0,0,276,1696.8211814177296,47,15,40,3,8,5,1,0,20,20,0.9333333333333332,0,0.5178571428571429,2,2,0.4545454545454545,7,8,0,8,16,0.0,121,391.4534409777138,13,6,10,10,0,0,3,3,0,0,-2.0,0,0.0,0,1,0.0,3,0,0,0,7,0.0,0,0,0,0,0,1,0,1,0.8082212635449001,0.6037789235512415
jfreechart,,fd72df7cc159ada0f5865389a55969507ed3a123,/home/ubuntu/scripts_mutation/projects/jfreechart/src/test/java/org/jfree/chart/axis/DateTickUnitTest.java,org.jfree.chart.axis.DateTickUnitTest,/home/ubuntu/scripts_mutation/projects/jfreechart/src/main/java/org/jfree/chart/axis/DateTickUnit.java,org.jfree.chart.axis.DateTickUnit,0.14917127071823205,181.0,0.4626865671641791,1,1,0,0,0,0,0,0,387,2058.8943348368175,40,7,23,3,6,4,75,14,61,63,0.39166666666666666,2,0.27450980392156865,3,3,1.5,17,6,0,6,50,0.0,88,302.30545051367693,11,4,8,8,0,0,3,3,0,0,-2.0,0,0.0,0,1,0.0,3,0,0,0,5,0.00035551600740291184,0,0,0,0,0,0,0,0,0.9161136290606332,0.8356176614761353
jfreechart,,fd72df7cc159ada0f5865389a55969507ed3a123,/home/ubuntu/scripts_mutation/projects/jfreechart/src/test/java/org/jfree/chart/axis/DateAxisTest.java,org.jfree.chart.axis.DateAxisTest,/home/ubuntu/scripts_mutation/projects/jfreechart/src/main/java/org/jfree/chart/axis/DateAxis.java,org.jfree.chart.axis.DateAxis,0.4530102790014685,1362.0,0.7099358974358975,1,1,0,0,0,0,0,0,1930,10808.859274907065,289,28,238,2,11,10,1153,1031,122,173,0.10040816326530612,4,0.0855614973262032,2,4,0.6373626373626373,51,11,3,8,173,0.0,1265,4069.059917111908,227,25,202,67,0,0,300,300,0,1,-0.08333333333333333,0,0.0,0,41,0.3333333333333333,25,0,0,0,44,0.0,0,0,0,1,1,1,1,1,0.8240863550770081,0.6093472074027415
jfreechart,,fd72df7cc159ada0f5865389a55969507ed3a123,/home/ubuntu/scripts_mutation/projects/jfreechart/src/test/java/org/jfree/chart/axis/QuarterDateFormatTest.java,org.jfree.chart.axis.QuarterDateFormatTest,/home/ubuntu/scripts_mutation/projects/jfreechart/src/main/java/org/jfree/chart/axis/QuarterDateFormat.java,org.jfree.chart.axis.QuarterDateFormat,0.4307692307692308,65.0,0.525,1,0,0,0,0,0,0,0,210,1233.2430042142832,14,11,7,7,6,3,18,15,3,3,-0.2,1,0.16666666666666666,0,0,1.0,7,6,3,3,22,0.0,132,422.3189326891649,21,6,17,17,0,0,6,6,0,0,-1.0,0,0.0,0,3,0.0,4,0,0,0,6,0.0,0,0,0,0,0,1,0,0,0.8937101789883205,0.6449457183480263
jfreechart,,fd72df7cc159ada0f5865389a55969507ed3a123,/home/ubuntu/scripts_mutation/projects/jfreechart/src/test/java/org/jfree/chart/axis/NumberAxisTest.java,org.jfree.chart.axis.NumberAxisTest,/home/ubuntu/scripts_mutation/projects/jfreechart/src/main/java/org/jfree/chart/axis/NumberAxis.java,org.jfree.chart.axis.NumberAxis,0.20079787234042554,752.0,0.3029411764705882,1,1,0,0,0,0,0,0,1194,7361.805081801793,206,22,168,4,11,6,666,629,37,69,0.04804804804804805,3,0.06698564593301436,1,2,0.9444444444444444,38,11,4,7,123,0.0,400,1660.8148707461062,92,18,80,80,1,1,38,10,28,28,0.3090909090909091,4,0.6666666666666666,2,4,0.0,12,1,0,1,24,0.0,0,0,0,1,1,1,0,1,0.8516009136250144,0.6672540071109929
