project,className,csm_CDSBP,csm_CC,csm_FD,csm_Blob,csm_SC,csm_MC,csm_LM,csm_FE,csm_LOC,csm_LCOM5,csm_TCC,csm_Connectivity,csm_LCC,csm_ICH,csm_CBO,csm_MPC,csm_McCabe,csm_RFC,csm_WMC
jsoup,org.jsoup.parser.XmlTreeBuilderTest,false,false,false,false,false,true,false,true,230,0,0,-0.10526315789473684,29,0.0,21,131,28,152,21
jsoup,org.jsoup.parser.HtmlParserTest,false,false,false,true,true,true,false,true,1181,0,0,-0.015873015873015872,156,0.0,23,717,146,845,128
jsoup,org.jsoup.parser.Tokeniser,false,false,false,true,true,false,false,false,6090,0,0,-0.029185867895545316,0,0.0,4,0,64,64,64
jsoup,org.jsoup.parser.Constants,false,false,false,false,false,false,false,false,21678,0,0,1.0,0,0.0,8,0,1,1,1
jsoup,org.jsoup.parser.CharacterReader,false,false,false,true,true,false,false,false,9632,0,0,-0.02631578947368421,0,0.0,7,0,77,77,77
jsoup,org.jsoup.parser.Tag,false,false,false,true,true,false,false,false,5468,0,0,-0.05517241379310345,0,0.0,3,0,32,31,31
jsoup,org.jsoup.parser.XmlTreeBuilder,false,false,false,false,false,false,false,false,2916,0,0,-0.1,0,0.0,6,0,22,22,22
jsoup,org.jsoup.parser.TokenQueue,false,false,false,true,true,false,false,false,7713,0,0,-0.03278688524590164,0,0.0,2,0,66,63,63
jsoup,org.jsoup.parser.HtmlTreeBuilder,false,false,false,true,true,true,false,false,14702,0,0,-0.010640758732361786,0,0.0,16,0,137,133,133
jsoup,org.jsoup.select.StructuralEvaluator,false,false,false,false,false,false,false,false,140,0,0,1.0,0,0.0,1,0,0,0,0
jsoup,org.jsoup.select.Evaluator,false,false,false,false,false,true,false,false,778,0,0,-2.0,0,0.0,14,0,4,2,2
jsoup,org.jsoup.select.NodeVisitor,false,false,false,false,false,false,false,false,31,0,0,-2.0,0,0.0,1,0,4,2,2
jsoup,org.jsoup.select.Selector,false,false,false,false,false,false,false,false,167,0,0,-0.2,1,0.5,5,17,20,23,6
jsoup,org.jsoup.select.NodeFilter,false,false,false,false,false,false,false,false,58,0,0,0.0,0,0.0,1,0,6,2,2
jsoup,org.jsoup.select.Elements,false,false,false,true,false,false,false,false,642,0,0,-0.0203921568627451,1,0.9298245614035088,10,80,155,132,52
jsoup,org.jsoup.select.Collector,false,false,false,false,false,false,false,false,89,0,0,-2.0,0,0.0,4,2,6,5,3
jsoup,org.jsoup.select.NodeTraversor,false,false,false,false,false,false,false,false,139,2,1,0.2,2,0.5,4,18,19,24,6
jsoup,org.jsoup.select.CombiningEvaluator,false,false,false,false,false,false,false,false,106,1,2,1.0,2,0.0,5,5,6,10,5
jsoup,org.jsoup.select.QueryParser,false,false,false,false,false,false,false,true,380,2,0,0.868421052631579,0,3.375,8,117,56,138,21
jsoup,org.jsoup.select.QueryParserTest,false,false,false,false,false,false,false,false,50,0,0,-1.0,2,0.0,2,13,5,17,4
jsoup,org.jsoup.select.ElementsTest,false,false,false,false,false,true,false,true,388,0,0,-0.018487394957983194,47,0.0,11,226,38,262,36
jsoup,org.jsoup.select.CssTest,false,false,false,false,false,false,false,false,221,10,8,0.8713450292397661,8,0.5,7,70,28,90,20
jsoup,org.jsoup.select.TraversorTest,false,false,false,false,false,false,false,false,107,0,0,-0.15384615384615385,16,0.0,5,61,32,76,15
jsoup,org.jsoup.select.SelectorTest,false,false,false,true,true,false,false,true,812,62,0,-0.03224043715846994,136,0.0,8,387,66,449,62
jsoup,org.jsoup.select.Elements,false,false,false,true,true,false,false,false,10740,0,0,-0.014285714285714285,0,0.0,10,0,148,142,142
jsoup,org.jsoup.select.Selector,false,false,false,false,false,false,false,false,2808,0,0,-0.14285714285714285,0,0.0,5,0,16,16,16
jsoup,org.jsoup.select.QueryParser,false,false,false,false,false,false,false,false,8333,0,0,-0.07142857142857142,0,0.0,8,0,29,29,29
jsoup,org.jsoup.integration.ParseTest,false,false,false,false,false,false,false,true,198,0,0,-0.01282051282051282,21,1.0,8,97,35,111,14
jsoup,org.jsoup.integration.ConnectTest,false,false,false,false,false,true,false,true,420,15,3,0.20935960591133004,24,0.5,24,182,71,212,30
jsoup,org.jsoup.integration.Benchmark,false,false,false,false,false,false,false,false,37,0,0,0.0,0,0.42857142857142855,1,6,6,9,3
jsoup,org.jsoup.integration.TestServer,false,false,false,false,false,false,false,false,59,1,1,0.0,1,0.0,5,10,12,14,4
jsoup,org.jsoup.integration.UrlConnectTest,false,false,false,false,false,true,false,true,670,27,0,-0.035016835016835016,66,1.0,23,348,122,404,56
jsoup,org.jsoup.integration.servlets.SlowRider,false,false,false,false,false,false,false,false,64,1,0,-1.0,0,1.0,6,13,10,16,3
jsoup,org.jsoup.integration.servlets.EchoServlet,false,false,false,false,false,true,false,true,122,6,0,-0.06666666666666667,0,0.5,15,39,18,46,7
jsoup,org.jsoup.integration.servlets.Deflateservlet,false,false,false,false,false,false,false,false,37,1,0,-2.0,0,0.0,8,9,3,11,2
jsoup,org.jsoup.integration.servlets.InterruptedServlet,false,false,false,false,false,false,false,false,31,1,0,1.0,0,0.0,6,8,3,9,1
jsoup,org.jsoup.integration.servlets.BaseServlet,false,false,false,false,false,false,false,false,27,3,0,-2.0,0,0.0,5,0,6,3,3
jsoup,org.jsoup.integration.servlets.HelloServlet,false,false,false,false,false,false,false,false,21,1,0,1.0,0,0.0,5,4,2,5,1
