className,csm_CDSBP,csm_CC,csm_FD,csm_Blob,csm_SC,csm_MC,csm_LM,csm_FE,csm_LOC,csm_LCOM5,csm_TCC,csm_Connectivity,csm_LCC,csm_ICH,csm_CBO,csm_MPC,csm_McCabe,csm_RFC,csm_WMC
org.jfree.chart.title.Title,false,false,false,false,false,true,false,false,462,1,1,0.21428571428571427,2,1.2,17,17,56,39,22
org.jfree.chart.title.LegendTitle,false,false,false,true,false,true,false,true,700,1,2,0.13825757575757575,4,0.8333333333333334,37,91,83,125,34
org.jfree.chart.title.LegendTitleTest,false,false,false,false,false,true,false,false,159,0,0,-1.0,3,0.0,13,26,7,30,4
org.jfree.chart.title.ShortTextTitleTest,false,false,false,false,false,false,false,false,105,0,0,-1.0,2,0.0,5,15,7,19,4
org.jfree.chart.title.PaintScaleLegendTest,false,false,false,false,false,true,false,true,183,0,0,-1.0,1,0.0,12,24,7,28,4
org.jfree.chart.title.TitleTest,false,false,false,false,false,false,false,false,102,0,0,-2.0,1,0.0,7,12,4,14,2
org.jfree.chart.title.LegendGraphicTest,false,false,false,false,false,true,false,true,231,0,0,-0.6666666666666666,5,0.0,14,42,11,47,5
org.jfree.chart.title.TextTitleTest,false,false,false,false,false,false,false,true,166,0,0,-1.0,2,0.0,9,24,8,28,4
org.jfree.chart.title.ImageTitleTest,false,false,false,false,false,false,false,false,145,1,0,1.0,0,0.0,8,0,2,1,1
org.jfree.chart.title.DateTitleTest,false,false,false,false,false,false,false,false,125,0,0,-1.0,2,0.0,7,18,8,22,4
org.jfree.chart.title.CompositeTitleTest,false,false,false,false,false,true,false,false,166,0,0,-0.6666666666666666,4,0.0,12,32,9,37,5
org.jfree.chart.labels.HighLowItemLabelGenerator,false,false,false,false,false,false,false,true,229,2,1,0.26666666666666666,1,3.0,8,15,24,22,7
org.jfree.chart.labels.StandardXYSeriesLabelGenerator,false,false,false,false,false,false,false,false,174,3,1,0.06666666666666667,1,1.0,6,8,22,15,7
org.jfree.chart.labels.AbstractXYItemLabelGenerator,false,false,false,false,false,false,false,false,372,1,2,0.5428571428571428,2,1.0,9,18,51,34,16
org.jfree.chart.labels.PieToolTipGenerator,false,false,false,false,false,false,false,false,63,0,0,1.0,0,0.0,1,0,4,1,1
org.jfree.chart.labels.CategoryItemLabelGenerator,false,false,false,false,false,false,false,false,107,0,0,-2.0,0,0.0,1,0,12,3,3
org.jfree.chart.labels.CustomXYToolTipGenerator,false,false,false,false,false,false,false,false,197,6,1,0.3333333333333333,1,1.0,4,12,25,20,8
org.jfree.chart.labels.SymbolicXYItemLabelGenerator,false,false,false,false,false,false,false,false,180,6,0,-0.4,0,0.5,7,10,22,16,6
org.jfree.chart.labels.StandardXYToolTipGenerator,false,false,false,false,false,false,false,false,199,8,0,-0.25,0,0.0,5,3,28,12,9
org.jfree.chart.labels.CategoryToolTipGenerator,false,false,false,false,false,false,false,false,71,0,0,1.0,0,0.0,1,0,3,1,1
org.jfree.chart.labels.IntervalXYToolTipGenerator,false,false,false,false,false,false,false,true,264,8,0,-0.2857142857142857,0,0.0,8,20,31,29,9
org.jfree.chart.labels.XYZToolTipGenerator,false,false,false,false,false,false,false,false,64,0,0,1.0,0,0.0,1,0,3,1,1
org.jfree.chart.labels.StandardCategoryItemLabelGenerator,false,false,false,false,false,false,false,false,149,6,0,-0.5,0,0.0,5,2,18,8,6
org.jfree.chart.labels.ItemLabelAnchor,true,false,false,false,false,false,false,false,291,0,0,0.3333333333333333,0,1.5,2,3,11,7,4
org.jfree.chart.labels.CategorySeriesLabelGenerator,false,false,false,false,false,false,false,false,67,0,0,1.0,0,0.0,1,0,4,1,1
org.jfree.chart.labels.AbstractCategoryItemLabelGenerator,false,false,false,false,false,false,false,false,325,1,1,0.4696969696969697,1,1.0,10,22,46,35,13
org.jfree.chart.labels.IntervalCategoryItemLabelGenerator,false,false,false,false,false,false,false,false,138,4,0,-1.0,0,0.0,6,10,13,14,4
org.jfree.chart.labels.StandardXYItemLabelGenerator,false,false,false,false,false,false,false,false,217,9,0,-0.2857142857142857,0,0.0,5,3,28,12,9
org.jfree.chart.labels.StandardCategorySeriesLabelGenerator,false,false,false,false,false,false,false,false,167,3,1,0.06666666666666667,1,1.0,6,8,21,15,7
org.jfree.chart.labels.PieSectionLabelGenerator,false,false,false,false,false,false,false,false,109,0,0,-2.0,0,0.0,5,0,8,2,2
org.jfree.chart.labels.IntervalXYItemLabelGenerator,false,false,false,false,false,false,false,true,272,8,0,-0.2857142857142857,0,0.0,8,20,31,29,9
org.jfree.chart.labels.AbstractPieItemLabelGenerator,false,false,false,false,false,false,false,false,242,1,1,0.7142857142857143,1,1.3333333333333333,7,11,32,20,9
org.jfree.chart.labels.BoxAndWhiskerToolTipGenerator,false,false,false,false,false,false,false,false,149,4,0,-1.0,0,0.0,6,11,10,15,4
org.jfree.chart.labels.XYSeriesLabelGenerator,false,false,false,false,false,false,false,false,68,0,0,1.0,0,0.0,1,0,4,1,1
org.jfree.chart.labels.StandardXYZToolTipGenerator,false,false,false,false,false,false,false,false,256,2,1,0.25,1,0.3333333333333333,8,18,29,27,9
org.jfree.chart.labels.ItemLabelPosition,false,false,false,false,false,false,false,false,184,1,1,0.2857142857142857,1,1.0,3,2,16,10,8
org.jfree.chart.labels.MultipleXYSeriesLabelGenerator,false,false,false,false,false,true,false,false,242,1,2,0.5,2,1.3333333333333333,11,23,29,32,9
org.jfree.chart.labels.XYItemLabelGenerator,false,false,false,false,false,false,false,false,71,0,0,1.0,0,0.0,1,0,4,1,1
org.jfree.chart.labels.StandardCategoryToolTipGenerator,false,false,false,false,false,false,false,false,132,5,0,-0.6666666666666666,0,0.0,4,2,15,7,5
org.jfree.chart.labels.BubbleXYItemLabelGenerator,false,false,false,false,false,true,false,false,278,2,1,0.3333333333333333,1,0.5,11,19,34,29,10
org.jfree.chart.labels.BoxAndWhiskerXYToolTipGenerator,false,false,false,false,false,false,false,true,169,4,0,-1.0,0,0.0,7,15,11,19,4
org.jfree.chart.labels.StandardPieToolTipGenerator,false,false,false,false,false,false,false,false,167,6,0,-0.3333333333333333,0,0.0,5,4,19,11,7
org.jfree.chart.labels.CrosshairLabelGenerator,false,false,false,false,false,false,false,false,61,0,0,1.0,0,0.0,1,0,3,1,1
org.jfree.chart.labels.XYToolTipGenerator,false,false,false,false,false,false,false,false,64,0,0,1.0,0,0.0,1,0,4,1,1
org.jfree.chart.labels.StandardCrosshairLabelGenerator,false,false,false,false,false,false,false,false,161,3,1,0.4666666666666667,1,2.0,4,5,20,12,7
org.jfree.chart.labels.StandardPieSectionLabelGenerator,false,false,false,false,false,true,false,false,257,4,1,0.044444444444444446,1,1.0,11,12,35,23,11
org.jfree.chart.labels.IntervalCategoryToolTipGenerator,false,false,false,false,false,false,false,false,155,5,0,-0.6666666666666666,0,0.0,4,10,17,15,5
org.jfree.chart.labels.StandardXYItemLabelGeneratorTest,false,false,false,false,false,false,false,true,202,0,0,-0.6666666666666666,2,0.0,10,21,8,26,5
org.jfree.chart.labels.MultipleXYSeriesLabelGeneratorTest,false,false,false,false,false,false,false,false,139,0,0,-0.6666666666666666,2,0.0,6,17,8,22,5
org.jfree.chart.labels.BoxAndWhiskerToolTipGeneratorTest,false,false,false,false,false,false,false,false,133,0,0,-0.6666666666666666,1,0.0,7,13,8,18,5
org.jfree.chart.labels.IntervalCategoryItemLabelGeneratorTest,false,false,false,false,false,false,false,false,139,0,0,-0.6666666666666666,1,0.0,9,14,7,19,5
org.jfree.chart.labels.BubbleXYItemLabelGeneratorTest,false,false,false,false,false,true,false,false,198,0,0,-0.5,1,0.0,12,16,10,22,6
org.jfree.chart.labels.StandardPieToolTipGeneratorTest,false,false,false,false,false,false,false,false,158,0,0,-0.6666666666666666,1,0.0,8,16,8,21,5
org.jfree.chart.labels.StandardCategoryToolTipGeneratorTest,false,false,false,false,false,false,false,false,164,0,0,-0.5,2,0.0,9,16,9,22,6
org.jfree.chart.labels.StandardPieSectionLabelGeneratorTest,false,false,false,false,false,false,false,false,165,0,0,-0.6666666666666666,1,0.0,9,15,7,20,5
org.jfree.chart.labels.StandardXYSeriesLabelGeneratorTest,false,false,false,false,false,false,false,false,140,0,0,-0.5,1,0.0,8,16,10,22,6
org.jfree.chart.labels.ItemLabelAnchorTest,false,false,false,false,false,false,false,false,73,0,0,-2.0,0,0.0,4,5,3,7,2
org.jfree.chart.labels.BoxAndWhiskerXYToolTipGeneratorTest,false,false,false,false,false,false,false,false,156,0,0,-0.6666666666666666,1,0.0,8,13,8,18,5
org.jfree.chart.labels.StandardCategoryItemLabelGeneratorTest,false,false,false,false,false,false,false,false,186,0,0,-0.4,2,0.0,10,22,12,29,7
org.jfree.chart.labels.StandardXYToolTipGeneratorTest,false,false,false,false,false,false,false,false,167,0,0,-0.6666666666666666,1,0.0,10,13,7,18,5
org.jfree.chart.labels.ItemLabelPositionTest,false,false,false,false,false,false,false,false,74,0,0,-2.0,0,0.0,3,3,3,5,2
org.jfree.chart.labels.SymbolicXYItemLabelGeneratorTest,false,false,false,false,false,false,false,false,114,0,0,-0.6666666666666666,1,0.0,5,12,7,17,5
org.jfree.chart.labels.StandardCategorySeriesLabelGeneratorTest,false,false,false,false,false,false,false,false,142,0,0,-0.5,1,0.0,7,16,10,22,6
org.jfree.chart.labels.CustomXYItemLabelGeneratorTest,false,false,false,false,false,false,false,false,104,0,0,-2.0,0,0.0,6,9,5,12,3
org.jfree.chart.labels.StandardXYZToolTipGeneratorTest,false,false,false,false,false,false,false,false,187,0,0,-0.6666666666666666,1,0.0,10,13,7,18,5
org.jfree.chart.labels.IntervalCategoryToolTipGeneratorTest,false,false,false,false,false,false,false,false,154,0,0,-0.5,2,0.0,10,17,8,23,6
org.jfree.chart.labels.HighLowItemLabelGeneratorTest,false,false,false,false,false,false,false,false,130,0,0,-0.6666666666666666,1,0.0,9,14,7,19,5
org.jfree.data.DefaultKeyedValue,false,false,false,false,false,false,false,false,180,2,2,0.5714285714285714,2,3.0,3,4,19,12,8
org.jfree.data.KeyedValuesItemKey,false,false,false,false,false,false,false,false,107,0,2,1.0,2,3.0,2,6,11,11,5
org.jfree.data.KeyedValues2D,false,false,false,false,false,false,false,false,118,0,0,-0.4,0,0.0,1,0,26,7,7
org.jfree.data.DefaultKeyedValues,false,false,false,false,false,false,false,false,473,5,4,0.40476190476190477,5,1.1538461538461537,9,55,61,77,22
org.jfree.data.Values2D,false,false,false,false,false,false,false,false,75,0,0,-2.0,0,0.0,0,0,8,3,3
org.jfree.data.Values,false,false,false,false,false,false,false,false,71,0,0,-2.0,0,0.0,0,0,6,2,2
org.jfree.data.ItemKey,false,false,false,false,false,false,false,false,57,0,0,1.0,0,0.0,0,0,3,1,1
org.jfree.data.Range,false,false,false,false,false,false,false,false,478,7,4,0.329004329004329,6,1.2173913043478262,2,36,78,59,23
org.jfree.data.KeyedValueComparatorType,false,false,false,false,false,false,false,false,116,1,1,1.0,1,2.0,1,2,8,6,4
org.jfree.data.RangeInfo,false,false,false,false,false,false,false,false,88,0,0,-2.0,0,0.0,0,0,7,3,3
org.jfree.data.KeyToGroupMap,false,false,false,false,false,true,false,false,319,2,3,0.41818181818181815,3,1.0,12,41,44,53,12
org.jfree.data.Value,false,false,false,false,false,false,false,false,56,0,0,1.0,0,0.0,0,0,2,1,1
org.jfree.data.ComparableObjectSeries,false,false,false,false,false,false,false,true,451,4,2,0.3333333333333333,2,1.0555555555555556,8,43,60,63,20
org.jfree.data.KeyedObjects,false,false,false,false,false,false,false,false,355,10,4,0.580952380952381,5,1.1111111111111112,5,43,50,59,16
org.jfree.data.DomainInfo,false,false,false,false,false,false,false,false,93,0,0,-2.0,0,0.0,0,0,9,3,3
org.jfree.data.DataUtils,false,false,false,false,false,false,false,false,282,0,0,-0.25,5,1.0,3,28,34,37,9
org.jfree.data.KeyedObjects2D,false,false,false,false,false,false,false,false,513,4,6,0.5476190476190477,6,0.88,5,60,69,82,22
org.jfree.data.KeyedValues,false,false,false,false,false,false,false,false,105,0,0,-1.0,0,0.0,1,0,18,4,4
org.jfree.data.DomainOrder,false,false,false,false,false,false,false,false,140,1,1,0.5,1,2.0,2,4,14,9,5
org.jfree.data.UnknownKeyException,false,false,false,false,false,false,false,false,57,0,0,1.0,0,0.0,0,0,1,1,1
org.jfree.data.KeyedValueComparator,false,false,false,false,false,false,false,false,175,1,1,0.6666666666666666,1,0.0,4,6,10,10,4
org.jfree.data.ComparableObjectItem,false,false,false,false,false,false,false,false,193,2,1,0.47619047619047616,1,1.5,3,5,21,13,8
org.jfree.data.KeyedValue,false,false,false,false,false,false,false,false,59,0,0,1.0,0,0.0,0,0,2,1,1
org.jfree.data.KeyedObject,false,false,false,false,false,false,false,false,150,2,2,0.7,2,0.0,3,2,13,8,6
org.jfree.data.DefaultKeyedValues2D,false,false,false,false,false,false,false,false,583,4,5,0.4805194805194805,6,0.7931034482758621,7,58,69,81,23
org.jfree.data.KeyedValues2DItemKey,false,false,false,false,false,false,false,false,159,1,3,0.9523809523809523,3,2.5,3,8,18,16,8
org.jfree.data.RangeType,false,false,false,false,false,false,false,false,142,1,1,0.5,1,2.0,2,4,14,9,5
org.jfree.data.RangeTest,false,false,false,false,false,false,false,false,357,11,0,-0.16666666666666666,7,0.0,7,51,28,64,13
org.jfree.data.KeyedObjects2DTest,false,false,false,false,false,false,false,false,392,0,0,-0.2222222222222222,13,0.0,6,59,29,70,11
org.jfree.data.DataUtilsTest,false,false,false,false,false,false,false,false,245,3,0,0.0,1,0.0,4,25,13,32,7
org.jfree.data.KeyedObjectTest,false,false,false,false,false,false,false,false,131,0,0,-1.0,2,0.0,7,14,7,18,4
org.jfree.data.KeyToGroupMapTest,false,false,false,false,false,false,false,false,250,0,0,-0.3333333333333333,5,0.0,5,29,14,37,8
org.jfree.data.ComparableObjectSeriesTest,false,false,false,false,false,false,false,false,214,0,0,-0.6666666666666666,2,0.0,6,25,11,30,5
org.jfree.data.KeyedObjectsTest,false,false,false,false,false,false,false,false,359,0,0,-0.25,10,0.0,7,48,26,58,10
org.jfree.data.DefaultKeyedValueTest,false,false,false,false,false,false,false,false,126,0,0,-1.0,1,0.0,6,16,9,20,4
org.jfree.data.ComparableObjectItemTest,false,false,false,false,false,false,false,false,139,0,0,-0.6666666666666666,0,0.0,8,12,11,17,5
org.jfree.data.DefaultKeyedValuesTest,false,false,false,false,false,false,false,false,500,0,0,-0.125,18,0.0,8,82,36,100,18
org.jfree.data.DefaultKeyedValues2DTest,false,false,false,false,false,false,false,false,335,12,0,-0.15384615384615385,12,0.0,6,61,36,75,14
org.jfree.data.RangeTypeTest,false,false,false,false,false,false,false,false,97,0,0,-2.0,0,0.0,6,9,6,12,3
org.jfree.data.DomainOrderTest,false,false,false,false,false,false,false,false,97,0,0,-2.0,0,0.0,6,9,6,12,3
org.jfree.data.general.DefaultHeatMapDataset,false,false,false,false,false,false,false,false,335,1,2,0.21978021978021978,2,0.5,3,7,40,22,15
org.jfree.data.general.KeyedValuesDataset,false,false,false,false,false,false,false,false,51,0,0,1.0,0,0.0,0,0,0,0,0
org.jfree.data.general.AbstractSeriesDataset,false,false,false,false,false,false,false,false,117,5,0,-0.3333333333333333,0,2.0,1,4,14,9,5
org.jfree.data.general.ValueDataset,false,false,false,false,false,false,false,false,52,0,0,1.0,0,0.0,1,0,0,0,0
org.jfree.data.general.AbstractDataset,false,false,false,false,false,true,false,false,304,3,0,0.24358974358974358,1,3.0,11,14,39,28,14
org.jfree.data.general.SeriesDataset,false,false,false,false,false,false,false,false,90,0,0,-2.0,0,0.0,5,0,8,3,3
org.jfree.data.general.Series,false,false,false,false,false,false,false,false,424,3,1,0.18614718614718614,1,0.7619047619047619,9,24,52,47,23
org.jfree.data.general.SeriesException,false,false,false,false,false,false,false,false,64,1,0,1.0,0,0.0,1,0,1,1,1
org.jfree.data.general.DatasetChangeListener,false,false,false,false,false,false,false,false,62,0,0,1.0,0,0.0,1,0,3,1,1
org.jfree.data.general.SeriesChangeListener,false,false,false,false,false,false,false,false,59,0,0,1.0,0,0.0,1,0,2,1,1
org.jfree.data.general.DefaultKeyedValuesDataset,false,false,false,false,false,false,false,false,56,0,0,1.0,0,0.0,0,0,0,0,0
org.jfree.data.general.HeatMapUtils,false,false,false,false,false,false,false,false,132,0,0,-2.0,2,0.0,8,16,12,19,3
org.jfree.data.general.KeyedValueDataset,false,false,false,false,false,false,false,false,52,0,0,1.0,0,0.0,1,0,0,0,0
org.jfree.data.general.KeyedValues2DDataset,false,false,false,false,false,false,false,false,55,0,0,1.0,0,0.0,1,0,0,0,0
org.jfree.data.general.DefaultPieDataset,false,false,false,false,false,false,false,false,375,11,6,0.7058823529411765,6,1.1428571428571428,9,35,57,54,19
org.jfree.data.general.PieDataset,false,false,false,false,false,false,false,false,60,0,0,1.0,0,0.0,1,0,0,0,0
org.jfree.data.general.DefaultValueDataset,false,false,false,false,false,false,false,false,141,4,2,0.6,2,0.0,3,4,15,11,7
org.jfree.data.general.DatasetChangeEvent,false,false,false,false,false,false,false,false,86,0,0,0.0,0,0.0,0,0,4,2,2
org.jfree.data.general.DatasetUtils,false,true,false,true,true,true,true,true,2378,0,0,-0.015664160401002505,24,0.3582089552238806,29,285,248,343,58
org.jfree.data.general.Dataset,false,false,false,false,false,false,false,false,93,0,0,-1.0,0,0.0,0,0,9,4,4
org.jfree.data.general.SeriesChangeEvent,false,false,false,false,false,false,false,false,64,1,0,1.0,0,0.0,2,0,1,1,1
org.jfree.data.general.DatasetGroup,false,false,false,false,false,false,false,false,122,3,1,0.3333333333333333,1,1.0,2,2,15,7,5
org.jfree.data.general.WaferMapDataset,false,false,false,false,false,false,false,false,314,2,1,0.10457516339869281,1,0.5384615384615384,3,18,41,37,19
org.jfree.data.general.DefaultKeyedValueDataset,false,false,false,false,false,false,false,false,198,7,2,0.3333333333333333,2,3.5,4,9,26,19,10
org.jfree.data.general.DefaultKeyedValues2DDataset,false,false,false,false,false,false,false,false,61,0,0,1.0,0,0.0,2,0,0,0,0
org.jfree.data.general.HeatMapDataset,false,false,false,false,false,false,false,false,154,0,0,-0.25,0,0.0,0,0,26,10,10
org.jfree.data.general.DefaultKeyedValuesDatasetTest,false,false,false,false,false,false,false,false,83,0,0,-2.0,0,0.0,4,8,4,10,2
org.jfree.data.general.DefaultHeatMapDatasetTest,false,false,false,false,false,false,false,true,197,4,0,-0.5,2,0.0,7,26,8,31,5
org.jfree.data.general.DefaultPieDatasetTest,false,false,false,false,false,false,false,false,170,4,0,-0.4,3,0.0,6,23,13,29,6
org.jfree.data.general.TestIntervalCategoryDataset,false,false,false,false,false,false,false,false,470,16,11,0.8005698005698005,11,1.0,6,46,66,74,28
org.jfree.data.general.IntervalDataItem,false,false,false,false,false,false,false,false,72,1,0,0.0,0,0.0,0,0,7,4,4
org.jfree.data.general.DefaultKeyedValueDatasetTest,false,false,false,false,false,false,false,false,119,0,0,-1.0,2,0.0,5,14,7,18,4
org.jfree.data.general.DatasetGroupTest,false,false,false,false,false,false,false,false,62,0,0,1.0,0,0.0,3,2,2,3,1
org.jfree.data.general.DefaultKeyedValues2DDatasetTest,false,false,false,false,false,false,false,false,85,0,0,-2.0,0,0.0,4,8,4,10,2
org.jfree.data.general.DatasetUtilsTest,false,false,false,true,true,true,false,false,1486,26,11,0.3358934971838198,29,0.0,33,299,123,363,64
org.jfree.data.resources.DataPackageResources_de,false,false,false,false,false,false,false,false,70,0,0,1.0,0,0.0,1,0,2,1,1
org.jfree.data.resources.DataPackageResources_es,false,false,false,false,false,false,false,false,70,0,0,1.0,0,0.0,1,0,2,1,1
org.jfree.data.resources.DataPackageResources_ru,false,false,false,false,false,false,false,false,67,0,0,1.0,0,0.0,1,0,2,1,1
org.jfree.data.resources.DataPackageResources_pl,false,false,false,false,false,false,false,false,71,0,0,1.0,0,0.0,1,0,2,1,1
org.jfree.data.resources.DataPackageResources,false,false,false,false,false,false,false,false,70,0,0,1.0,0,0.0,1,0,2,1,1
org.jfree.data.resources.DataPackageResources_fr,false,false,false,false,false,false,false,false,69,0,0,1.0,0,0.0,1,0,2,1,1
org.jfree.data.time.Month,false,false,false,false,false,false,false,false,540,4,5,0.45454545454545453,5,1.4285714285714286,7,28,71,51,23
org.jfree.data.time.Millisecond,false,false,false,false,false,false,false,false,435,1,3,0.33088235294117646,3,2.3333333333333335,5,31,47,49,18
org.jfree.data.time.TimeSeriesCollection,false,false,false,true,false,true,false,false,794,9,6,0.3183183183183183,7,1.0,22,115,129,153,38
org.jfree.data.time.Minute,false,false,false,false,false,false,false,false,492,2,5,0.5,5,3.0,6,40,56,61,21
org.jfree.data.time.TimeSeriesTableModel,false,false,false,false,false,false,false,false,274,3,1,0.022222222222222223,1,0.0,3,11,33,22,11
org.jfree.data.time.Day,false,false,false,false,false,false,false,false,469,2,5,0.5047619047619047,5,2.6666666666666665,10,42,60,64,22
org.jfree.data.time.Week,false,false,false,false,false,false,false,false,645,3,5,0.3675889328063241,5,1.375,6,43,85,67,24
org.jfree.data.time.SimpleTimePeriod,false,false,false,false,false,false,false,false,227,3,2,0.4642857142857143,2,5.0,2,7,24,16,9
org.jfree.data.time.MovingAverage,false,false,false,false,false,false,false,false,348,0,0,-0.2,4,0.2,4,34,31,40,6
org.jfree.data.time.Hour,false,false,false,false,false,false,false,false,484,3,6,0.5584415584415584,6,4.0,6,41,62,64,23
org.jfree.data.time.TimePeriodValues,false,false,false,false,false,false,false,false,574,2,2,0.1476923076923077,2,1.0,8,45,63,72,27
org.jfree.data.time.TimePeriodValue,false,false,false,false,false,false,false,false,194,3,2,0.4642857142857143,2,4.0,2,5,26,14,9
org.jfree.data.time.Second,false,false,false,false,false,false,false,false,462,1,3,0.37254901960784315,4,2.4,6,33,53,52,19
org.jfree.data.time.TimeSeriesDataItem,false,false,false,false,false,false,false,false,236,3,2,0.42857142857142855,2,3.0,3,6,22,15,9
org.jfree.data.time.TimeTableXYDataset,false,false,false,false,false,true,false,false,613,8,3,0.2129032258064516,4,0.6818181818181818,13,54,91,86,32
org.jfree.data.time.DynamicTimeSeriesCollection,false,false,false,true,true,false,false,false,973,1,3,0.16707317073170733,3,1.625,8,54,108,96,42
org.jfree.data.time.TimePeriodAnchor,false,false,false,false,false,false,false,false,146,1,1,0.5,1,1.5,2,3,14,8,5
org.jfree.data.time.RegularTimePeriod,false,false,false,false,false,false,false,false,306,0,0,-0.047619047619047616,1,1.1111111111111112,6,15,46,31,16
org.jfree.data.time.Year,false,false,false,false,false,false,false,false,406,3,4,0.40441176470588236,4,1.5,5,17,57,35,18
org.jfree.data.time.FixedMillisecond,false,false,false,false,false,false,false,false,305,10,6,0.7416666666666667,6,2.0,3,3,39,20,17
org.jfree.data.time.TimePeriod,false,false,false,false,false,false,false,false,69,0,0,-2.0,0,0.0,1,0,5,2,2
org.jfree.data.time.TimePeriodValuesCollection,false,false,false,false,false,false,false,true,452,8,3,0.26666666666666666,3,0.9230769230769231,9,62,69,84,22
org.jfree.data.time.DateRange,false,false,false,false,false,false,false,false,172,3,1,0.17857142857142858,1,0.0,4,7,17,16,9
org.jfree.data.time.TimePeriodFormatException,false,false,false,false,false,false,false,false,58,0,0,1.0,0,0.0,0,0,1,1,1
org.jfree.data.time.Quarter,false,false,false,false,false,false,false,false,485,2,5,0.5526315789473685,5,2.0,7,29,64,50,21
org.jfree.data.time.TimeSeries,false,false,false,true,true,true,false,true,1382,5,6,0.23308270676691728,8,0.8490566037735849,17,177,188,235,58
org.jfree.data.time.DayTest,false,false,false,false,false,true,false,false,406,0,0,-0.1,12,0.0,14,93,41,115,22
org.jfree.data.time.MillisecondTest,false,false,false,false,false,true,false,false,364,0,0,-0.125,12,0.0,12,85,35,103,18
org.jfree.data.time.HourTest,false,false,false,false,false,true,false,false,387,0,0,-0.1,12,0.0,12,93,39,115,22
org.jfree.data.time.MinuteTest,false,false,false,false,false,true,false,false,355,0,0,-0.125,13,0.0,12,83,35,101,18
org.jfree.data.time.TimeSeriesDataItemTest,false,false,false,false,false,false,false,false,97,0,0,-2.0,0,0.0,5,8,4,11,3
org.jfree.data.time.DateRangeTest,false,false,false,false,false,false,false,false,113,0,0,-1.0,0,0.0,6,10,5,14,4
org.jfree.data.time.MonthTest,false,false,false,false,false,true,false,false,439,7,0,-0.06926406926406926,11,0.0,14,89,42,112,23
org.jfree.data.time.SecondTest,false,false,false,false,false,true,false,false,339,0,0,-0.13333333333333333,12,0.0,12,80,33,97,17
org.jfree.data.time.WeekTest,false,false,false,false,false,true,false,false,520,7,0,-0.06719367588932806,16,0.0,12,108,50,132,24
org.jfree.data.time.TimeSeriesCollectionTest,false,false,false,false,false,true,false,true,470,11,0,-0.15151515151515152,10,0.0,16,80,26,93,13
org.jfree.data.time.MovingAverageTest,false,false,false,false,false,false,false,false,103,1,0,0.0,0,0.0,3,7,4,9,2
org.jfree.data.time.FixedMillisecondTest,false,false,false,false,false,false,false,false,103,0,0,-1.0,0,0.0,6,10,7,14,4
org.jfree.data.time.TimeSeriesTest,false,false,false,true,true,true,false,true,1247,10,2,0.05858585858585859,35,0.0,17,260,88,306,46
org.jfree.data.time.TimePeriodAnchorTest,false,false,false,false,false,false,false,false,73,0,0,-2.0,0,0.0,3,4,3,6,2
org.jfree.data.time.TimeTableXYDatasetTest,false,false,false,false,false,false,false,false,170,5,0,-0.5,5,0.0,6,31,12,37,6
org.jfree.data.time.YearTest,false,false,false,false,false,true,false,false,415,0,0,-0.1,12,0.0,11,89,39,111,22
org.jfree.data.time.SimpleTimePeriodTest,false,false,false,false,false,false,false,false,186,0,0,-0.4,1,0.0,6,17,11,24,7
org.jfree.data.time.QuarterTest,false,false,false,false,false,true,false,false,457,7,0,-0.06719367588932806,11,0.0,12,89,44,113,24
org.jfree.data.time.TimePeriodValuesCollectionTest,false,false,false,false,false,false,false,false,214,4,0,-0.4,3,0.0,7,31,12,37,6
org.jfree.data.time.TimePeriodValueTest,false,false,false,false,false,false,false,false,84,0,0,-2.0,0,0.0,4,6,4,9,3
org.jfree.data.time.TimePeriodValuesTest,false,false,false,false,false,false,false,false,373,4,0,-0.18181818181818182,10,0.0,10,56,26,69,13
org.jfree.data.time.ohlc.OHLC,false,false,false,false,false,false,false,false,164,1,2,0.6,2,0.0,2,1,16,8,7
org.jfree.data.time.ohlc.OHLCItem,false,false,false,false,false,false,false,false,146,0,0,-0.3333333333333333,1,0.0,2,10,21,17,7
org.jfree.data.time.ohlc.OHLCSeries,false,false,false,false,false,false,false,false,143,0,0,-0.1,0,1.0,4,14,15,20,6
org.jfree.data.time.ohlc.OHLCSeriesCollection,false,false,false,false,false,true,false,false,500,18,4,0.27350427350427353,4,0.6923076923076923,11,58,85,86,28
org.jfree.data.time.ohlc.OHLCTest,false,false,false,false,false,false,false,false,118,0,0,-1.0,1,0.0,5,11,6,15,4
org.jfree.data.time.ohlc.OHLCSeriesCollectionTest,false,false,false,false,false,true,false,false,248,7,0,-0.25,9,0.0,11,49,17,58,9
org.jfree.data.time.ohlc.OHLCSeriesTest,false,false,false,false,false,true,false,false,262,10,0,-0.18181818181818182,8,0.0,11,50,21,62,12
org.jfree.data.time.ohlc.OHLCItemTest,false,false,false,false,false,false,false,false,149,4,0,-0.6666666666666666,1,0.0,6,19,10,24,5
org.jfree.data.io.CSV,false,false,false,false,false,false,false,false,201,4,0,0.3,0,0.6666666666666666,6,19,20,25,6
org.jfree.data.gantt.GanttCategoryDataset,false,false,false,false,false,false,false,false,182,0,0,-0.25,0,0.0,1,0,30,10,10
org.jfree.data.gantt.Task,false,false,false,false,false,false,false,false,254,3,2,0.23076923076923078,2,1.0,8,9,28,24,15
