project,className,csm_CDSBP,csm_CC,csm_FD,csm_Blob,csm_SC,csm_MC,csm_LM,csm_FE,csm_LOC,csm_LCOM5,csm_TCC,csm_Connectivity,csm_LCC,csm_ICH,csm_CBO,csm_MPC,csm_McCabe,csm_RFC,csm_WMC
commons-beanutils,org.apache.commons.beanutils.Child,false,false,false,false,false,false,false,false,27,0,0,1.0,0,0.0,0,0,1,1,1
commons-beanutils,org.apache.commons.beanutils.TestResultSet,false,true,false,true,false,true,false,false,953,71,0,-0.011072261072261072,0,0.7142857142857143,21,17,309,162,145
commons-beanutils,org.apache.commons.beanutils.MappedPropertyTestInterface,false,false,false,false,false,false,false,false,34,0,0,-2.0,0,0.0,0,0,2,2,2
commons-beanutils,org.apache.commons.beanutils.AlphaBean,false,false,false,false,false,false,false,false,45,2,0,-0.16666666666666666,0,1.0,0,1,8,6,5
commons-beanutils,org.apache.commons.beanutils.MethodUtilsTestCase,false,false,false,false,false,false,false,true,630,0,0,-0.05238095238095238,16,0.5,9,130,77,167,37
commons-beanutils,org.apache.commons.beanutils.A,false,false,false,false,false,false,false,false,36,0,0,1.0,0,0.0,1,0,1,1,1
commons-beanutils,org.apache.commons.beanutils.FluentIntrospectionTestBean,false,false,false,false,false,false,false,false,51,3,0,-0.16666666666666666,0,1.0,0,1,9,6,5
commons-beanutils,org.apache.commons.beanutils.DynaBeanUtilsTestCase,false,false,false,true,true,false,false,true,1267,12,13,0.680672268907563,16,1.25,9,226,75,262,36
commons-beanutils,org.apache.commons.beanutils.BeanWithInnerBean,false,false,false,false,false,false,false,false,45,1,0,-2.0,0,0.0,1,0,3,2,2
commons-beanutils,org.apache.commons.beanutils.NestedTestBean,false,false,false,false,false,false,false,false,102,2,0,-0.08888888888888889,0,1.0,0,1,16,12,11
commons-beanutils,org.apache.commons.beanutils.ExtendMapBean,false,false,false,false,false,false,false,false,45,1,0,-1.0,0,0.0,1,0,4,3,3
commons-beanutils,org.apache.commons.beanutils.BeanUtilsBenchCase,false,false,false,false,false,false,false,true,379,0,2,0.5277777777777778,2,0.0,6,38,29,48,10
commons-beanutils,org.apache.commons.beanutils.BeanIntrospectionDataTestCase,false,false,false,false,false,false,false,false,117,4,1,0.7333333333333333,1,3.0,5,23,18,30,7
commons-beanutils,org.apache.commons.beanutils.AbstractParent,false,false,false,false,false,false,false,false,57,2,0,-0.16666666666666666,0,0.0,0,2,10,7,5
commons-beanutils,org.apache.commons.beanutils.SuppressPropertiesBeanIntrospectorTestCase,false,false,false,false,false,false,false,false,143,0,0,-1.0,2,0.0,7,19,10,23,4
commons-beanutils,org.apache.commons.beanutils.TestBeanPackageSubclass,false,false,false,false,false,false,false,false,32,0,0,1.0,0,0.0,0,0,0,0,0
commons-beanutils,org.apache.commons.beanutils.BeanPropertyValueChangeClosureTestCase,false,false,false,false,false,false,false,false,322,6,0,-0.043076923076923075,16,0.0,1,75,54,102,27
commons-beanutils,org.apache.commons.beanutils.BeanificationTestCase,false,false,false,false,false,false,false,true,545,10,0,-0.13636363636363635,0,0.0,8,77,57,90,13
commons-beanutils,org.apache.commons.beanutils.BeanToPropertyValueTransformerTestCase,false,false,false,false,false,false,false,false,247,3,0,-0.10294117647058823,11,0.0,1,49,43,67,18
commons-beanutils,org.apache.commons.beanutils.BeanPropertyValueEqualsPredicateTestCase,false,false,false,false,false,false,false,false,262,4,0,-0.11029411764705882,12,0.0,1,47,27,65,18
commons-beanutils,org.apache.commons.beanutils.DefaultIntrospectionContextTestCase,false,false,false,false,false,false,false,true,174,3,4,0.8888888888888888,4,1.0,5,47,23,58,11
commons-beanutils,org.apache.commons.beanutils.WrapDynaBeanTestCase,false,false,false,false,false,false,false,false,368,0,0,-0.10833333333333334,2,1.5,6,51,37,68,17
commons-beanutils,org.apache.commons.beanutils.PassTestException,false,false,false,false,false,false,false,false,28,0,0,1.0,0,0.0,0,0,0,0,0
commons-beanutils,org.apache.commons.beanutils.DynaPropertyTestCase,false,false,false,false,false,false,false,false,113,0,0,0.1,0,0.0,4,5,14,11,6
commons-beanutils,org.apache.commons.beanutils.MappedPropertyChildInterface,false,false,false,false,false,false,false,false,31,0,0,1.0,0,0.0,0,0,0,0,0
commons-beanutils,org.apache.commons.beanutils.BasicDynaBeanTestCase,false,false,false,true,true,true,false,true,1033,26,10,0.5282051282051282,11,2.0625,11,173,95,214,41
commons-beanutils,org.apache.commons.beanutils.ThrowExceptionConverter,false,false,false,false,false,false,false,false,36,0,0,1.0,0,0.0,0,0,2,1,1
commons-beanutils,org.apache.commons.beanutils.PropertyUtilsTestCase,false,true,false,true,true,true,false,true,4568,12,35,0.5695238095238095,44,0.3684210526315789,17,596,327,723,127
commons-beanutils,org.apache.commons.beanutils.TestBeanPublicSubclass,false,false,false,false,false,false,false,false,32,0,0,1.0,0,0.0,0,0,0,0,0
commons-beanutils,org.apache.commons.beanutils.BeanUtilsTestCase,false,false,false,true,true,true,false,true,1668,12,24,0.7125,26,0.875,12,356,143,422,66
commons-beanutils,org.apache.commons.beanutils.TestBean,false,false,false,false,false,false,false,false,629,2,1,0.004324324324324324,1,1.0,5,35,122,111,76
commons-beanutils,org.apache.commons.beanutils.DynaBeanMapDecoratorTestCase,false,false,false,false,false,true,false,true,380,1,5,0.5359477124183006,5,0.4444444444444444,11,77,47,96,19
commons-beanutils,org.apache.commons.beanutils.DefaultIntrospectionContext,false,false,false,false,false,false,false,false,1862,0,0,-0.10833333333333334,0,0.0,4,0,17,17,17
commons-beanutils,org.apache.commons.beanutils.BeanIntrospectionData,false,false,false,true,true,false,false,false,2560,0,0,-0.14285714285714285,0,0.0,5,0,15,15,15
commons-beanutils,org.apache.commons.beanutils.FluentPropertyBeanIntrospector,false,false,false,false,false,false,false,false,2916,0,0,-0.2,0,0.0,7,0,12,12,12
commons-beanutils,org.apache.commons.beanutils.LazyDynaBean,false,false,false,true,true,true,false,false,16373,0,0,0.020940415000951836,0,0.0,11,0,104,104,104
commons-beanutils,org.apache.commons.beanutils.LazyDynaClass,false,false,false,true,true,false,false,false,5720,0,2,0.17647058823529413,2,0.0,0,0,20,19,19
commons-beanutils,org.apache.commons.beanutils.BeanMap,false,false,false,true,true,true,false,false,14823,0,0,0.004744069912609238,0,0.0,18,0,97,91,91
commons-beanutils,org.apache.commons.beanutils.ConvertUtils,false,false,false,true,true,false,false,false,6292,0,0,-0.03383458646616541,0,0.0,0,0,58,58,58
commons-beanutils,org.apache.commons.beanutils.BeanPredicate,false,false,false,true,false,false,false,false,2100,0,0,-0.17777777777777778,0,0.0,4,0,11,11,11
commons-beanutils,org.apache.commons.beanutils.DynaBeanMapDecorator,false,false,false,false,false,false,false,false,1588,0,0,-0.6666666666666666,0,0.0,0,0,5,5,5
commons-beanutils,org.apache.commons.beanutils.SuppressPropertiesBeanIntrospector,false,false,false,false,false,false,false,false,1513,0,0,-0.6666666666666666,0,0.0,5,0,6,5,5
commons-beanutils,org.apache.commons.beanutils.LazyDynaMap,false,false,false,true,true,false,false,false,7764,0,1,0.012012012012012012,1,0.0,1,0,39,38,38
commons-beanutils,org.apache.commons.beanutils.WrapDynaBean,false,false,false,true,true,false,false,false,6576,0,1,0.08547008547008547,1,0.0,2,0,28,28,28
commons-beanutils,org.apache.commons.beanutils.MethodUtils,false,false,false,true,true,false,false,false,22500,0,0,-0.0017223910840932118,0,0.0,10,0,144,142,142
commons-beanutils,org.apache.commons.beanutils.DynaProperty,false,false,false,true,true,false,false,false,6555,0,0,-0.047435897435897434,0,0.0,7,0,44,41,41
commons-beanutils,org.apache.commons.beanutils.BeanToPropertyValueTransformer,false,false,false,true,true,false,false,false,3474,0,0,-0.25,0,0.0,4,0,14,9,9
commons-beanutils,org.apache.commons.beanutils.BeanUtils,false,false,false,true,true,false,false,false,7553,0,0,-0.016260162601626018,0,0.0,2,0,44,43,43
commons-beanutils,org.apache.commons.beanutils.PropertyUtils,false,false,false,true,true,false,false,false,13675,0,3,0.08717948717948718,3,0.0,5,0,67,67,67
commons-beanutils,org.apache.commons.beanutils.ConstructorUtils,false,false,false,true,true,false,false,false,7164,0,0,-0.05128205128205128,0,0.0,3,0,41,41,41
commons-beanutils,org.apache.commons.beanutils.BeanComparator,false,false,false,true,true,false,false,false,3946,0,0,-0.11538461538461539,0,0.0,4,0,14,14,14
